"ID";"session";"tsDifficulty";"prob.Feedback";"ACC";"minACC";"maxACC";"RT";"minRT";"maxRT";"omissions";"outliers";"idxOmission";"idxOutlier";"modality";"stimType";"logfile"
"CBC_1059";"2";"hard";"0,90";"0,750000000000000";"0,333333333333333";"1,000000000000000";"2,97210928636330";"1,49067639999975654";"4,22155669999938";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1059_MSI_TV_v3_Vset1_Tset3_2024-01-26_15h04.43.497.csv"
"CBC_1059";"3";"hard";"0,90";"0,772727272727273";"0,000000000000000";"0,772727272727273";"2,47643991818235";"1,59857240000019374";"3,85970160000034";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1059_MSI_AV_v3_Vset3_Aset2_2024-01-26_16h15.47.111.csv"
"CBC_1064";"1";"hard";"0,95";"0,568181818181818";"0,482758620689655";"1,000000000000000";"2,65198810227319";"1,63326540000070963";"5,14597340000000";"0,0000000000000000";"0,0227272727272727";;;"tv";"vib";"CBC_1064_MSI_TV_v3_Vset4_Tset1_2024-01-28_09h51.20.752.csv"
"CBC_1064";"2";"hard";"0,95";"0,488372093023256";"0,458333333333333";"1,000000000000000";"2,47296468139457";"1,55022019999887561";"3,99711169999955";"0,0227272727272727";"0,0465116279069767";;;"av";"env";"CBC_1064_MSI_AV_v3_Vset5_Aset1_2024-01-28_10h00.06.405.csv"
"CBC_1064";"4";"easy";"0,95";"0,750000000000000";"0,000000000000000";"0,757575757575758";"2,36884546818175";"1,24216089999936230";"3,76420719999987";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1064_MSI_AV_v3_Vset3_Aset3_2024-01-28_11h09.57.594.csv"
"CBC_1071";"2";"hard";"0,95";"0,790697674418605";"0,333333333333333";"1,000000000000000";"2,76979251395532";"0,32067390000156593";"4,75687160000052";"0,0227272727272727";"0,0232558139534884";;;"tv";"vib";"CBC_1071_MSI_TV_v3_Vset2_Tset3_2024-02-02_15h20.49.299.csv"
"CBC_1071";"3";"hard";"0,95";"0,590909090909091";"0,000000000000000";"0,684210526315789";"2,20934726591006";"0,85517480000089563";"2,93230460000086";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1071_MSI_AV_v3_Vset3_Aset2_2024-02-02_16h36.55.631.csv"
"CBC_1072";"1";"hard";"0,95";"0,409090909090909";"0,000000000000000";"0,428571428571429";"2,22354157727287";"1,35464270000011311";"3,32132100000035";"0,0000000000000000";"0,0000000000000000";;;"tv";"vib";"CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv"
"CBC_1072";"3";"easy";"0,95";"0,651162790697674";"0,333333333333333";"1,000000000000000";"2,39288022558216";"1,44874739999977464";"3,50824370000191";"0,0227272727272727";"0,0000000000000000";;;"av";"env";"CBC_1072_MSI_AV_v3_Vset6_Aset2_2024-02-02_15h59.48.628.csv"
"CBC_1075";"2";"hard";"0,95";"0,568181818181818";"0,000000000000000";"0,575000000000000";"2,56711076818320";"0,91214280000167491";"3,82870810000168";"0,0000000000000000";"0,0000000000000000";;;"av";"env";"CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv"
