ID,mask,file,task,hemisphere,label,beta
CBC_1116,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,0.895770498165194
CBC_1133,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,1.1112337768823
CBC_1142,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,-0.201192277133935
CBC_1143,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,-0.95998650526125
CBC_1144,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,-0.170895659519401
CBC_1149,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,AV,bilateral,superior parietal lobe,0.778625086290665
CBC_1001,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.167962109679675
CBC_1002,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.190904786315004
CBC_1003,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.594713934282669
CBC_1005,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.199812918881844
CBC_1006,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0344495511700318
CBC_1007,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.155803773075666
CBC_1013,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0437220696277667
CBC_1014,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.266124732151746
CBC_1015,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.111250841155344
CBC_1016,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.508045465646116
CBC_1017,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0226663888699249
CBC_1019,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.189469144078321
CBC_1020,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,1.05939565570831
CBC_1024,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.39281379525235
CBC_1027,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.470338320129374
CBC_1029,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.10266091839743
CBC_1032,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.220755767088005
CBC_1033,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.258300143473183
CBC_1036,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-1.15967794762858
CBC_1037,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.729296999533892
CBC_1039,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0782575360475809
CBC_1040,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.76240151243861
CBC_1046,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.494257715996234
CBC_1047,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.144461927833465
CBC_1049,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.168619048711054
CBC_1051,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0671704088960372
CBC_1055,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,1.23504940157882
CBC_1056,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.399610076016591
CBC_1057,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.524905753267809
CBC_1058,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0562693621137049
CBC_1062,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.441011607492749
CBC_1063,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.186087073612251
CBC_1065,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.823282757544606
CBC_1069,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0754904061878805
CBC_1072,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0900936581838234
CBC_1074,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.557442757597912
CBC_1075,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.0246371934212219
CBC_1077,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.000861154760637861
CBC_1080,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.543506640955925
CBC_1083,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.470419198521477
CBC_1084,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.569594391258004
CBC_1086,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.926010205026445
CBC_1095,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0440551501729221
CBC_1098,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0576549143521428
CBC_1101,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.264755474604065
CBC_1102,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.357580589052168
CBC_1104,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.655357438335243
CBC_1105,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.173331134706421
CBC_1106,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.374893305176934
CBC_1107,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.330866690811523
CBC_1109,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.278937841135912
CBC_1116,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.781936317706811
CBC_1133,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.761102917009366
CBC_1142,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.738822588853719
CBC_1143,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.591297025570883
CBC_1144,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,-0.2925966511849
CBC_1149,AC,SPE_AC_cluster2_-18_-63_44_roi.mat,TV,bilateral,superior parietal lobe,0.0520442438042621
