ID,mask,file,task,hemisphere,label,beta
CBC_1080,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.141587210318854
CBC_1083,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.279553914073814
CBC_1084,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.218270713055946
CBC_1086,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.0220185232304702
CBC_1095,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-1.1152391492896
CBC_1098,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.255054700447337
CBC_1101,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.16542046225052
CBC_1102,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.201417002231924
CBC_1104,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.409796980709686
CBC_1105,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.284546361682591
CBC_1106,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.243946992163838
CBC_1107,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.56993244392715
CBC_1109,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.0734415383097078
CBC_1116,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.257274985531494
CBC_1133,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.340844345254416
CBC_1142,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.209226689794105
CBC_1143,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.0929118273792764
CBC_1144,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,0.102166529436443
CBC_1149,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,AV,bilateral,middle cingulate gyrus,-0.0872642409259167
CBC_1001,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.195140317196603
CBC_1002,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.31649586256442
CBC_1003,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.0463643424409366
CBC_1005,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.426589725301795
CBC_1006,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.241309091955858
CBC_1007,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.192224109328054
CBC_1013,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.557238595271915
CBC_1014,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.349926458578325
CBC_1015,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.208816025529635
CBC_1016,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.152504818912913
CBC_1017,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.0433758753494923
CBC_1019,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.01196235351935
CBC_1020,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.322365208666602
CBC_1024,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.0814480793570866
CBC_1027,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.0952484424614983
CBC_1029,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.124053111005121
CBC_1032,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.210833232939829
CBC_1033,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.268259858297188
CBC_1036,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.557571530471774
CBC_1037,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.00412441360155186
CBC_1039,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.297280725940049
CBC_1040,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.238619938790431
CBC_1046,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.626379279820057
CBC_1047,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.160809162548326
CBC_1049,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.574389687396154
CBC_1051,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.102913060160318
CBC_1055,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.48861906001369
CBC_1056,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.104304422954145
CBC_1057,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.753704903275145
CBC_1058,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.405172149425132
CBC_1062,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.105078851101699
CBC_1063,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.318155108560923
CBC_1065,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.59668450835987
CBC_1069,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.260328851385766
CBC_1072,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.0136533511918095
CBC_1074,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.253358661519536
CBC_1075,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.242661329268625
CBC_1077,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.0877252689651138
CBC_1080,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.236123241197487
CBC_1083,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.103381262572797
CBC_1084,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.0796798320973973
CBC_1086,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.20067240948299
CBC_1095,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.424787627884822
CBC_1098,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.534023472513621
CBC_1101,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.448889684831578
CBC_1102,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,1.00709190374573
CBC_1104,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.520612014332552
CBC_1105,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.36724273339952
CBC_1106,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.47248102547705
CBC_1107,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.40103462853413
CBC_1109,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.108687873837816
CBC_1116,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.256601948971459
CBC_1133,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.386182932178797
CBC_1142,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.0779496689059549
CBC_1143,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.0826774675097792
CBC_1144,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,0.0700706489821576
CBC_1149,AC,SPE_AC_cluster5_-0_-32_56_roi.mat,TV,bilateral,middle cingulate gyrus,-0.204960218538054
