ID,mask,file,task,hemisphere,label,beta
CBC_1095,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.392335381032196
CBC_1098,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.44903264292114
CBC_1101,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.0814662897137671
CBC_1102,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,-0.367967860028141
CBC_1104,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.149865451426235
CBC_1105,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.829310552503321
CBC_1106,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.268406852636322
CBC_1107,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,-0.645851152824949
CBC_1109,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.337405772671424
CBC_1116,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.222984799804438
CBC_1133,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.221598493535197
CBC_1142,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.273519996648042
CBC_1143,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,-0.125258246846431
CBC_1144,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.00125405373943646
CBC_1149,AC,SPE_AC_cluster4_30_15_59_roi.mat,AV,right,middle frontal gyurs,0.714868055537292
CBC_1001,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0300677764309514
CBC_1002,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.301930066315882
CBC_1003,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.156625194437331
CBC_1005,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.194610109242115
CBC_1006,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.228537533141016
CBC_1007,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.188932052176683
CBC_1013,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.714261147141283
CBC_1014,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.28867413028944
CBC_1015,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.12376931374875
CBC_1016,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.383513271765072
CBC_1017,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0756880206925279
CBC_1019,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.006686547860839
CBC_1020,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0801906081755129
CBC_1024,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.0632945883631352
CBC_1027,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.32713007419257
CBC_1029,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0394167943114765
CBC_1032,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.146374957251669
CBC_1033,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.284501525917956
CBC_1036,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.400374361624847
CBC_1037,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.678991822787636
CBC_1039,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.581595459571927
CBC_1040,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.218486588614201
CBC_1046,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.373317868097488
CBC_1047,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.354746366090292
CBC_1049,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.433627526858622
CBC_1051,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.0723668696344645
CBC_1055,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.212092092984445
CBC_1056,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.657645255712753
CBC_1057,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.251012723043203
CBC_1058,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.249078875391279
CBC_1062,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.816561106573707
CBC_1063,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.4906437972198
CBC_1065,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.0420483825056559
CBC_1069,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.880320638209295
CBC_1072,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.0524474140761835
CBC_1074,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.23988377375928
CBC_1075,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.41140677724272
CBC_1077,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.0659995798825639
CBC_1080,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.390923096956068
CBC_1083,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.727415316255809
CBC_1084,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.435944697511151
CBC_1086,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.361648099971764
CBC_1095,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.348185770513103
CBC_1098,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.12494975429753
CBC_1101,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.878769217169387
CBC_1102,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0123673494592884
CBC_1104,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.707052432031978
CBC_1105,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.241751552812822
CBC_1106,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.351859437868394
CBC_1107,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.64346599352561
CBC_1109,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.114564733261848
CBC_1116,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.918687700322566
CBC_1133,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.0134668987247739
CBC_1142,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,-0.424926807062847
CBC_1143,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.446399861784143
CBC_1144,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.318674318209259
CBC_1149,AC,SPE_AC_cluster4_30_15_59_roi.mat,TV,right,middle frontal gyurs,0.596054624224545
