ID,session,fit_percModel,fit_respModel,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,accuracy,probFB,model
178,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.358824654140152,1.20087220891145,2.96772518903075,1.82155256306444,0.5,0.5,0.896280201947777,1.22565021267377,1.05167482984007,1.6172286853402,0.5,43.0099708171128,0.6136363636363636,0.82,CBCsimpleRW_CBCdriftDiffusionLR
179,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.623430826031578,2.03266336050912,10.9674547227077,3.14754395503006,0.5,0.5,0.577024291368584,2.07805171801861,9.21222889772622,2.30444101057021,0.5,-9.9690677725495,0.9772727272727273,1,CBCsimpleRW_CBCdriftDiffusionLR
180,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.533584078407349,1.24063807820349,6.05991646604847,1.88585292384017,0.5,0.5,0.269816407323393,1.25837451095954,8.64358037386063,1.74252144569508,0.5,-2.98289393178127,0.8409090909090909,0.95,CBCsimpleRW_CBCdriftDiffusionLR
181,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.822332564487511,0.474234981811745,1.44636635388588,1.63099328285548,0.5,0.5,0.298904984210059,0.453091599106549,3.88116050413218,1.83430902622637,0.5,30.8883643233638,0.8409090909090909,0.95,CBCsimpleRW_CBCdriftDiffusionLR
182,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.875670895365575,2.57205792167069,12.6137685271651,1.89150707828717,0.5,0.5,0.911117909430984,2.56501202275104,11.5055484182065,2.03603752070693,0.5,-35.6415635412471,0.9090909090909091,0.95,CBCsimpleRW_CBCdriftDiffusionLR
183,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.294292567112431,0.418167889052439,11.5134452571554,3.71548471659802,0.5,0.5,0.336798042495057,0.472649716413242,10.891799475458,3.12298855353705,0.5,4.04768537696483,0.9090909090909091,0.95,CBCsimpleRW_CBCdriftDiffusionLR
184,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.252005731635532,2.19941828509427,7.25941672422548,1.83213882775305,0.5,0.5,0.420285264452787,2.18212373383252,5.62141910405559,1.83742713092197,0.5,15.0246775499414,0.8863636363636364,0.91,CBCsimpleRW_CBCdriftDiffusionLR
185,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.612800980008314,2.89143041406479,8.38973466145311,4.50562771059835,0.5,0.5,0.55710005972819,2.97085932986525,8.84769839342,3.99999391109375,0.5,10.9088445048258,0.8863636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
186,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.196006773473656,1.61208995701356,12.470111503373,3.3371835472191,0.5,0.5,0.24657446950011,1.60704854006057,10.2417407835144,2.97527097625846,0.5,12.571003069172,0.9318181818181818,1,CBCsimpleRW_CBCdriftDiffusionLR
187,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.747929994950973,2.24068510101759,13.4878953983608,2.47026677683405,0.5,0.5,0.673167816181798,2.30056322777676,13.6283758427492,1.92746997421952,0.5,-30.2153690445442,0.9090909090909091,0.95,CBCsimpleRW_CBCdriftDiffusionLR
188,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.627022694806692,0.333758906672928,5.72698366097781,3.44684146879893,0.5,0.5,0.673174850833269,0.294292738761005,5.09602639126653,3.78097899572828,0.5,41.1586121102319,0.6363636363636364,0.73,CBCsimpleRW_CBCdriftDiffusionLR
189,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.656657046594034,1.53096061631185,3.9092491466615,1.44858674275124,0.5,0.5,0.601224882030117,1.53638978301781,3.34919976044048,1.3777169371517901,0.5,7.37842610432778,0.7954545454545454,1,CBCsimpleRW_CBCdriftDiffusionLR
190,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.94798129695482,0.469201569792382,12.2011136208025,1.34197422317022,0.5,0.5,0.979176895299217,0.462116485047522,12.1903777400953,1.66402493799437,0.5,-53.1339349420708,0.8863636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
191,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00828664739773444,0.75184977059189,7.25445263794435,2.01111565709461,0.5,0.5,0.64959074590653,0.812326314453953,0.567442401262416,1.93886145790894,0.5,62.2018082676059,0.6363636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
192,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.640019255122989,0.535901732359603,11.7780777551679,2.37657118532055,0.5,0.5,0.717535256854766,0.528670437341435,7.47457747024947,1.95548356897808,0.5,-7.20385587040862,0.7045454545454546,0.73,CBCsimpleRW_CBCdriftDiffusionLR
193,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.308026813585744,2.48230116547277,0.917765108192306,4.08887382880084,0.5,0.5,0.314095565539408,2.68024022049316,0.790060326074047,3.95729094800673,0.5,115.640606790788,0.6363636363636364,1,CBCsimpleRW_CBCdriftDiffusionLR
194,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.767429742951011,1.16741093455242,5.91274888847674,4.55729481139189,0.5,0.5,0.737672489512051,1.06389256622966,5.89276251518223,4.99879965969393,0.5,43.1365635223757,0.9545454545454546,0.95,CBCsimpleRW_CBCdriftDiffusionLR
195,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.857606660294757,1.41326192898614,13.3184233147688,1.93532551079849,0.5,0.5,0.883055853007969,1.38502483552758,14.9891846576622,2.45034324703698,0.5,-40.1425523202936,0.9318181818181818,0.95,CBCsimpleRW_CBCdriftDiffusionLR
196,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00451156488528415,0.34245378334647,9.89882306847429,2.26597056249413,0.5,0.5,0.0466866728078303,0.399548316617535,3.55780930159183,2.13495490341092,0.5,70.774584940104,0.6363636363636364,1,CBCsimpleRW_CBCdriftDiffusionLR
197,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.332347736550584,2.41603511302438,5.7074883496865,2.00378343391879,0.5,0.5,0.494503700849257,2.44683532180617,5.7888905427155,2.23629881698488,0.5,14.1486724190614,0.9090909090909091,0.95,CBCsimpleRW_CBCdriftDiffusionLR
198,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.342972943609718,1.12475774977701,4.46562521553725,2.673920400627,0.5,0.5,0.448490423654434,1.07935084479551,3.14887795387921,2.62565948275194,0.5,65.5500602833582,0.7954545454545454,0.73,CBCsimpleRW_CBCdriftDiffusionLR
199,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0265813952874807,2.70861592291461,14.1728802892988,3.39948844595669,0.5,0.5,0.0699139961257541,2.72369639961001,6.11177745346388,3.59741096234042,0.5,84.6878764894284,0.8409090909090909,1,CBCsimpleRW_CBCdriftDiffusionLR
200,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.623560137757552,2.87722078257447,2.71580433906729,4.24418542137104,0.5,0.5,0.97736376159878,2.89619248346436,1.38789155529623,3.3443140220347,0.5,65.8924197462233,0.8181818181818182,1,CBCsimpleRW_CBCdriftDiffusionLR
