ID,session,mod2Type,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,NLL,model,accuracy,probFB,nparms,nparms2,AIC,BIC,AIC2,BIC2
CBC_1029,4,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.037412307471387,0.6146279607855,5.01763138616988,3.11963075663365,0.5,93.4929748264221,24.913791870456645,CBCsimpleRW_CBCdriftDiffusionLR,0.8181818181818182,0.95,4,6,57.82758374091329,64.96434227658634,61.82758374091329,72.53272154442286
CBC_1030,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.133629931884368,2.14071985019371,1.85027145879209,2.25215422026557,0.5,69.4860699138511,26.875862602197365,CBCsimpleRW_CBCdriftDiffusionLR,0.7441860465116279,0.95,4,6,61.75172520439473,68.88848374006777,65.75172520439473,76.4568630079043
CBC_1030,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0359670294857424,1.13621510216463,6.23261368864341,2.36655647726224,0.5,72.3892024469848,24.897409429085307,CBCsimpleRW_CBCdriftDiffusionLR,0.813953488372093,0.95,4,6,57.794818858170615,64.93157739384365,61.794818858170615,72.49995666168019
CBC_1030,3,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.751022789207899,1.3096626931222,0.37220880430323,2.94989950950654,0.5,86.5956416032964,27.25859504102049,CBCsimpleRW_CBCdriftDiffusionLR,0.6585365853658537,0.95,4,6,62.51719008204098,69.65394861771402,66.51719008204098,77.22232788555056
CBC_1031,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.322573093862516,0.32295194916502,0.242704372554964,2.99837196961125,0.5,96.8768256827457,28.79461176275651,CBCsimpleRW_CBCdriftDiffusionLR,0.5238095238095238,0.95,4,6,65.58922352551302,72.72598206118606,69.58922352551302,80.29436132902259
CBC_1031,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,4.17685053676786e-4,0.201782185366555,0.0603437307245186,2.98457005917256,0.5,110.146927813581,27.048095605722782,CBCsimpleRW_CBCdriftDiffusionLR,0.4358974358974359,0.95,4,6,62.096191211445564,69.23294974711861,66.09619121144556,76.80132901495513
CBC_1031,3,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.207767507495233,0.819597993702699,0.916983286605338,2.31495348550807,0.5,78.5365801008278,28.524809971001993,CBCsimpleRW_CBCdriftDiffusionLR,0.6818181818181818,0.95,4,6,65.04961994200399,72.18637847767702,69.04961994200399,79.75475774551356
CBC_1033,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.331565412236382,0.564168710874588,6.95397327910157,2.82934909517432,0.5,23.9121369072537,3.7920998240270785,CBCsimpleRW_CBCdriftDiffusionLR,1,0.95,4,6,15.584199648054156,22.720958183727202,19.584199648054156,30.28933745156372
CBC_1033,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0623933318960787,1.02944121636244,4.57512597331613,2.27229983254322,0.5,64.4204040034874,21.63499339244072,CBCsimpleRW_CBCdriftDiffusionLR,0.7441860465116279,0.95,4,6,51.26998678488144,58.406745320554485,55.26998678488144,65.975124588391
CBC_1033,3,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0498524972380062,0.84715994420038,11.3904319500146,2.77945879385309,0.5,57.3941075851609,14.28732768700852,CBCsimpleRW_CBCdriftDiffusionLR,0.8863636363636364,0.91,4,6,36.57465537401704,43.71141390969009,40.57465537401704,51.27979317752661
CBC_1034,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00217935197184305,0.652529395777834,14.7954059350549,2.66212756459944,0.5,88.1178389925978,30.256351810584306,CBCsimpleRW_CBCdriftDiffusionLR,0.45454545454545453,0.95,4,6,68.51270362116861,75.64946215684165,72.51270362116861,83.21784142467817
CBC_1034,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0279714878310451,0.957006277404861,1.81845247359122,2.3940697676225,0.5,80.9169114152138,30.23860024167916,CBCsimpleRW_CBCdriftDiffusionLR,0.4772727272727273,0.95,4,6,68.47720048335832,75.61395901903136,72.47720048335832,83.18233828686789
CBC_1035,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.012077580511298,0.78050348663783,13.0569154845663,3.07510304734278,0.5,83.5947980950049,23.2432611158371,CBCsimpleRW_CBCdriftDiffusionLR,0.6923076923076923,0.95,4,6,54.4865222316742,61.62328076734725,58.4865222316742,69.19166003518376
CBC_1035,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.253919098846544,1.07985835558322,0.305359169521846,2.6949267191431,0.5,86.7415668539049,29.40153868700241,CBCsimpleRW_CBCdriftDiffusionLR,0.5116279069767442,0.95,4,6,66.80307737400483,73.93983590967787,70.80307737400483,81.50821517751439
CBC_1036,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0345589130308696,0.825236988047676,6.790022568233,2.66098623905275,0.5,123.805705960635,25.56935478903287,CBCsimpleRW_CBCdriftDiffusionLR,0.6666666666666666,0.95,4,6,59.13870957806574,66.27546811373878,63.13870957806574,73.8438473815753
CBC_1036,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0929054386066579,0.830559251742356,3.7873723501511,2.23325369920579,0.5,62.4953865992405,24.82042688978791,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.95,4,6,57.64085377957582,64.77761231524886,61.64085377957582,72.34599158308538
CBC_1036,3,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.986298131590717,1.20484699410863,0.386149486257739,2.19177203214142,0.5,72.0093771999189,28.703813640629495,CBCsimpleRW_CBCdriftDiffusionLR,0.5681818181818182,0.95,4,6,65.40762728125898,72.54438581693204,69.40762728125898,80.11276508476855
CBC_1037,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0775067555679547,0.915755426970017,3.35561824239485,2.60842459610909,0.5,79.8044464490412,24.434438185710377,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.95,4,6,56.868876371420754,64.00563490709379,60.868876371420754,71.57401417493031
CBC_1037,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.978434511833409,1.63005119850152,0.126889496621463,2.39557947311638,0.5,120.402391337481,28.161421184186562,CBCsimpleRW_CBCdriftDiffusionLR,0.5121951219512195,0.91,4,6,64.32284236837313,71.45960090404617,68.32284236837313,79.02798017188269
CBC_1038,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.402849643036781,0.637478997821695,0.0104088916142914,2.23735696997673,0.5,64.7216770456085,25.647461358504362,CBCsimpleRW_CBCdriftDiffusionLR,0.5135135135135135,0.95,4,6,59.294922717008724,66.43168125268177,63.294922717008724,74.00006052051829
CBC_1038,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0279010526530373,0.688397266979745,5.64711386270136,2.20526077487842,0.5,65.9647745129786,26.64034589898491,CBCsimpleRW_CBCdriftDiffusionLR,0.6341463414634146,0.95,4,6,61.28069179796982,68.41745033364286,65.28069179796982,75.9858296014794
CBC_1040,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0533083196549036,1.32162165037999,7.0984001002619,2.62714235855998,0.5,66.1628918741861,21.070844922477,CBCsimpleRW_CBCdriftDiffusionLR,0.7954545454545454,0.91,4,6,50.141689844954,57.27844838062705,54.141689844954,64.84682764846357
CBC_1040,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.374622403456957,1.52211597486764,4.16876431255168,2.29407215403869,0.5,37.9414172731341,13.376452582647342,CBCsimpleRW_CBCdriftDiffusionLR,0.9090909090909091,0.91,4,6,34.752905165294685,41.88966370096773,38.752905165294685,49.45804296880425
CBC_1041,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0157965345553294,0.92262062240653,3.52687625770703,2.80734342478995,0.5,132.72088849509,28.004174383889467,CBCsimpleRW_CBCdriftDiffusionLR,0.6097560975609756,0.95,4,6,64.00834876777893,71.14510730345198,68.00834876777893,78.7134865712885
CBC_1041,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0103217205169407,0.754082342559591,6.4833655729012,2.52396435808842,0.5,82.3155788764024,27.864297869584473,CBCsimpleRW_CBCdriftDiffusionLR,0.6097560975609756,0.95,4,6,63.728595739168945,70.86535427484199,67.72859573916895,78.43373354267851
CBC_1042,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.541116494683952,2.14818313487064,0.917416445694206,1.69546723275061,0.5,43.5563624696508,27.525728294147797,CBCsimpleRW_CBCdriftDiffusionLR,0.6511627906976745,0.95,4,6,63.05145658829559,70.18821512396863,67.0514565882956,77.75659439180515
CBC_1042,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00689371043964981,1.28339334866492,0.00196297797606992,2.0433121109584,0.5,68.7748888606482,29.80604247691123,CBCsimpleRW_CBCdriftDiffusionLR,0.4883720930232558,0.95,4,6,67.61208495382246,74.7488434894955,71.61208495382246,82.31722275733202
CBC_1044,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0826638720637212,0.96502760475397,6.07475082766696,1.69030369617225,0.5,38.8660110121718,22.72047323389253,CBCsimpleRW_CBCdriftDiffusionLR,0.7045454545454546,0.95,4,6,53.44094646778506,60.57770500345811,57.44094646778506,68.14608427129463
CBC_1044,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.184240296224799,0.94072467487176,5.29671678855024,1.89743417167279,0.5,33.4680584630849,14.432801763906712,CBCsimpleRW_CBCdriftDiffusionLR,0.926829268292683,0.95,4,6,36.86560352781342,44.002362063486466,40.86560352781342,51.57074133132299
CBC_1045,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.997707541431819,2.07508539294444,0.255192932830902,2.01770266451376,0.5,56.7765101994026,25.25215830444663,CBCsimpleRW_CBCdriftDiffusionLR,0.4594594594594595,0.95,4,6,58.50431660889326,65.6410751445663,62.50431660889326,73.20945441240283
CBC_1045,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.962827832436124,1.99324136950162,0.275835053858834,1.97938671588475,0.5,55.4653008334908,26.613633490633152,CBCsimpleRW_CBCdriftDiffusionLR,0.5897435897435898,0.95,4,6,61.227266981266304,68.36402551693935,65.2272669812663,75.93240478477587
CBC_1048,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0161689115195606,1.21541609088377,9.53895783688959,2.66616504591966,0.5,77.8153820709145,26.91413736648484,CBCsimpleRW_CBCdriftDiffusionLR,0.6976744186046512,0.95,4,6,61.82827473296968,68.96503326864273,65.82827473296967,76.53341253647925
CBC_1048,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.515063267552128,0.559792411683353,1.85349487048943,3.15661081944596,0.5,73.8568312306212,14.965105498703702,CBCsimpleRW_CBCdriftDiffusionLR,0.8636363636363636,0.95,4,6,37.9302109974074,45.066969533080446,41.9302109974074,52.63534880091697
CBC_1051,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00599067696496958,0.87771068832978,0.037846410541694,2.34865850424406,0.5,77.7806506599743,29.114404471436725,CBCsimpleRW_CBCdriftDiffusionLR,0.4523809523809524,0.95,4,6,66.22880894287346,73.3655674785465,70.22880894287346,80.93394674638301
CBC_1051,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.391734427386305,1.30402461356972,2.21061065533052,2.67425025518185,0.5,64.828280063406993,19.944431690612838,CBCsimpleRW_CBCdriftDiffusionLR,0.813953488372093,0.95,4,6,47.888863381225676,55.02562191689872,51.888863381225676,62.59400118473524
CBC_1051,3,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0139354156348972,0.56654104895183,1.78533962656722,2.81574374910598,0.5,91.598493535743,29.72854213841654,CBCsimpleRW_CBCdriftDiffusionLR,0.5116279069767442,0.95,4,6,67.45708427683309,74.59384281250613,71.45708427683309,82.16222208034264
CBC_1054,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0395591925103521,1.07309496596268,3.78223885489761,2.28748930767919,0.5,72.8415417135045,27.685012374605844,CBCsimpleRW_CBCdriftDiffusionLR,0.6666666666666666,0.95,4,6,63.37002474921169,70.50678328488473,67.3700247492117,78.07516255272125
CBC_1054,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.18561797139533,1.22623843286839,3.15807488425459,2.43483318478874,0.5,57.1708105424778,17.872779458611618,CBCsimpleRW_CBCdriftDiffusionLR,0.813953488372093,0.95,4,6,43.745558917223235,50.88231745289628,47.745558917223235,58.4506967207328
CBC_1058,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.170773676169966,0.897554415579719,4.98903446716865,2.9390855764017,0.5,58.9111476164961,11.66445079476431,CBCsimpleRW_CBCdriftDiffusionLR,0.8863636363636364,0.91,4,6,31.32890158952862,38.465660125201666,35.32890158952862,46.034039393038185
CBC_1058,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.113118882572621,0.664696226563068,6.65563427723668,2.91668172311704,0.5,54.6837156371378,6.95784182216824,CBCsimpleRW_CBCdriftDiffusionLR,0.9534883720930233,0.91,4,6,21.915683644336482,29.052442180009525,25.915683644336482,36.62082144784605
CBC_1059,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0225452590164439,1.32021652701655,13.1410816126749,2.94964284547764,0.5,79.9018704604961,22.439062191515838,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.91,4,6,52.878124383031675,60.01488291870472,56.878124383031675,67.58326218654125
CBC_1059,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.04171321941543,1.45105243753139,9.3619135625796,2.27999183259753,0.5,58.0275946015292,19.321391329011544,CBCsimpleRW_CBCdriftDiffusionLR,0.7727272727272727,0.91,4,6,46.64278265802309,53.77954119369613,50.64278265802309,61.34792046153265
CBC_1064,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0459843955033757,1.51729368327024,1.65075372737549,2.21147822086076,0.5,73.0532861742265,30.035690808343578,CBCsimpleRW_CBCdriftDiffusionLR,0.5681818181818182,0.95,4,6,68.07138161668715,75.2081401523602,72.07138161668715,82.77651942019672
CBC_1064,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0191383803573314,1.45410430862009,0.0331137126656893,2.12378835149293,0.5,66.8968759940268,29.806795667185884,CBCsimpleRW_CBCdriftDiffusionLR,0.4883720930232558,0.95,4,6,67.61359133437176,74.75034987004481,71.61359133437176,82.31872913788133
CBC_1064,3,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.554565201189787,1.10823794213034,1.07590560229614,2.37441133543739,0.5,71.7877044646449,23.751671959423124,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.95,4,6,55.50334391884625,62.640102454519294,59.50334391884625,70.20848172235581
CBC_1071,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.652809705711638,0.202796652816769,0.985303038078844,3.46902529152925,0.5,102.754776753537,21.662895017164384,CBCsimpleRW_CBCdriftDiffusionLR,0.7906976744186046,0.95,4,6,51.32579003432877,58.462548570001815,55.32579003432877,66.03092783783833
CBC_1071,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.015873584273804,0.707630525260837,3.28002042962348,2.55871986536642,0.5,84.8763812735627,30.179741584059904,CBCsimpleRW_CBCdriftDiffusionLR,0.5909090909090909,0.95,4,6,68.35948316811981,75.49624170379285,72.35948316811981,83.06462097162938
CBC_1072,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0272373060568756,1.21676549932897,0.0196292672442048,2.01719679919363,0.5,69.214459859929,30.501156419635745,CBCsimpleRW_CBCdriftDiffusionLR,0.4090909090909091,0.95,4,6,69.0023128392715,76.13907137494454,73.0023128392715,83.70745064278105
CBC_1072,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0106237964245968,1.31602602051583,10.6202831586637,2.12951614072904,0.5,68.8969388548232,28.447095931211248,CBCsimpleRW_CBCdriftDiffusionLR,0.6511627906976745,0.95,4,6,64.8941918624225,72.03095039809554,68.8941918624225,79.59932966593206
CBC_1075,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00590008407839449,0.71936554584026,12.7983193128506,2.80792088382313,0.5,93.9031701081466,29.47875519904179,CBCsimpleRW_CBCdriftDiffusionLR,0.5681818181818182,0.95,4,6,66.95751039808357,74.09426893375662,70.95751039808357,81.66264820159314
CBC_1075,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.388937171049854,0.948301564834994,0.687610305835564,3.08329226917389,0.5,136.256494511023,27.76364061328249,CBCsimpleRW_CBCdriftDiffusionLR,0.5454545454545454,0.95,4,6,63.52728122656498,70.66403976223802,67.52728122656498,78.23241903007454
CBC_1076,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0357631321866171,1.01220212670344,0.53804207677572,2.05547603896082,0.5,64.2647645946893,27.695383348768797,CBCsimpleRW_CBCdriftDiffusionLR,0.5,0.91,4,6,63.39076669753759,70.52752523321064,67.3907666975376,78.09590450104716
CBC_1076,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0119616777865651,0.84229810481095,14.9573867409718,2.57918335309155,0.5,70.8281379304984,23.346955748682124,CBCsimpleRW_CBCdriftDiffusionLR,0.5945945945945946,0.95,4,6,54.69391149736425,61.83067003303729,58.69391149736425,69.39904930087381
CBC_1087,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.977746668696023,0.934099483448916,0.254052098091687,1.8488345417793,0.5,61.1086301137075,29.459975206529172,CBCsimpleRW_CBCdriftDiffusionLR,0.5348837209302325,0.91,4,6,66.91995041305834,74.05670894873138,70.91995041305834,81.62508821656792
CBC_1087,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00212064995704664,0.889025450335893,0.0135505670897889,2.01479089295535,0.5,68.7809842439541,29.79701413495079,CBCsimpleRW_CBCdriftDiffusionLR,0.37209302325581395,0.95,4,6,67.59402826990157,74.73078680557462,71.59402826990157,82.29916607341114
CBC_1087,3,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.989615849461589,0.877195864276324,0.429848908259281,2.07037298995066,0.5,66.0268870363045,28.41798952901824,CBCsimpleRW_CBCdriftDiffusionLR,0.6046511627906976,0.95,4,6,64.83597905803649,71.97273759370952,68.83597905803649,79.54111686154604
CBC_1090,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.244790030271212,1.11725075292597,3.03000715505778,2.92776826999152,0.5,62.9515109354384,15.011290673313407,CBCsimpleRW_CBCdriftDiffusionLR,0.9069767441860465,0.91,4,6,38.022581346626815,45.15933988229986,42.022581346626815,52.72771915013638
CBC_1090,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.130307808111447,0.707026890264203,3.68227919472929,2.64053914250795,0.5,76.2067779821237,20.460387274093403,CBCsimpleRW_CBCdriftDiffusionLR,0.8837209302325582,0.82,4,6,48.920774548186806,56.05753308385985,52.920774548186806,63.62591235169637
CBC_1093,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.152873665060021,0.959613647851999,4.31628314350038,2.9897683470743,0.5,62.8859977907018,13.126947624933784,CBCsimpleRW_CBCdriftDiffusionLR,0.8780487804878049,0.95,4,6,34.25389524986757,41.390653785540614,38.25389524986757,48.959033053377134
CBC_1093,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00330260907082469,0.800853761502302,0.023439840415256,2.5807242026661,0.5,81.4802866264598,27.735266552588403,CBCsimpleRW_CBCdriftDiffusionLR,0.35,0.95,4,6,63.470533105176806,70.60729164084985,67.4705331051768,78.17567090868637
CBC_1102,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.670833384494979,1.46782590494443,0.0821037385524773,2.46650496053531,0.5,73.7808726061749,27.673058591219647,CBCsimpleRW_CBCdriftDiffusionLR,0.5,0.95,4,6,63.34611718243929,70.48287571811234,67.34611718243929,78.05125498594886
CBC_1102,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.991587439723621,0.861369036289659,0.213473274618548,2.61849117832427,0.5,84.9182927045011,28.734227457985977,CBCsimpleRW_CBCdriftDiffusionLR,0.627906976744186,0.95,4,6,65.46845491597196,72.605213451645,69.46845491597196,80.17359271948152
CBC_1108,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0506358286651022,1.28675418465093,3.38189520365249,2.51791886306038,0.5,78.0923877031494,26.88340307705963,CBCsimpleRW_CBCdriftDiffusionLR,0.6190476190476191,0.95,4,6,61.76680615411926,68.9035646897923,65.76680615411925,76.47194395762882
CBC_1108,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.44242171465314,0.202115804682936,0.249751042618434,2.83568398124402,0.5,104.454010651785,30.105154036005807,CBCsimpleRW_CBCdriftDiffusionLR,0.6136363636363636,0.82,4,6,68.21030807201161,75.34706660768465,72.21030807201161,82.91544587552119
CBC_1109,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.215219075329929,1.13998566195616,1.37181842028521,2.3950964677808,0.5,73.6817772301755,24.736363350298273,CBCsimpleRW_CBCdriftDiffusionLR,0.7857142857142857,0.95,4,6,57.472726700596546,64.60948523626959,61.472726700596546,72.17786450410611
CBC_1109,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00858084126246617,0.856055354987657,12.4055943300619,2.82054621963455,0.5,91.0468187204652,28.04520909339048,CBCsimpleRW_CBCdriftDiffusionLR,0.6511627906976745,0.95,4,6,64.09041818678097,71.227176722454,68.09041818678097,78.79555599029052
CBC_1110,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0880393066884121,1.08224058294805,0.694490401853619,3.13859398094579,0.5,95.904389775728,28.662525127886134,CBCsimpleRW_CBCdriftDiffusionLR,0.5,0.95,4,6,65.32505025577227,72.4618087914453,69.32505025577227,80.03018805928184
CBC_1110,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.989217609116392,1.31572113272879,0.159968517426984,2.84740493827332,0.5,80.4892239434556,26.018897460953635,CBCsimpleRW_CBCdriftDiffusionLR,0.5789473684210527,0.95,4,6,60.03779492190727,67.17455345758032,64.03779492190728,74.74293272541684
CBC_1111,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.033952491381354,0.240915743706037,3.65465253737621,3.53345505515126,0.5,99.9909695302405,25.772449596693647,CBCsimpleRW_CBCdriftDiffusionLR,0.7619047619047619,0.95,4,6,59.544899193387295,66.68165772906033,63.544899193387295,74.25003699689685
CBC_1111,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0237854394316859,0.840600115939119,8.35731814591011,2.62470399943788,0.5,157.064604672891,22.264064176550452,CBCsimpleRW_CBCdriftDiffusionLR,0.5555555555555556,0.95,4,6,52.528128353100904,59.66488688877395,56.528128353100904,67.23326615661047
CBC_1112,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0762774078651547,0.890476459555174,2.5397559803403,3.1191991973195,0.5,89.9355694605524,24.73135359893504,CBCsimpleRW_CBCdriftDiffusionLR,0.7619047619047619,0.95,4,6,57.46270719787008,64.59946573354313,61.46270719787008,72.16784500137965
CBC_1112,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0805014631386696,0.858118326680808,2.88241049826293,2.67127979745879,0.5,79.9698025715769,26.061848479005747,CBCsimpleRW_CBCdriftDiffusionLR,0.6976744186046512,0.95,4,6,60.12369695801149,67.26045549368453,64.1236969580115,74.82883476152105
CBC_1114,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0307292444873938,1.1239226418237,1.92838204902824,2.60999903049873,0.5,76.3346852220004,26.101662262828498,CBCsimpleRW_CBCdriftDiffusionLR,0.5789473684210527,0.95,4,6,60.203324525656996,67.34008306133003,64.203324525657,74.90846232916655
CBC_1114,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00485094446268108,0.916413701448663,11.2526783068806,2.16531111407372,0.5,69.3282451349619,28.924628018342453,CBCsimpleRW_CBCdriftDiffusionLR,0.5476190476190477,0.95,4,6,65.8492560366849,72.98601457235794,69.8492560366849,80.55439384019448
CBC_1115,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0378825679974786,0.780037526630838,4.34578801818104,2.92357828440772,0.5,80.4326407951103,24.070612338938762,CBCsimpleRW_CBCdriftDiffusionLR,0.6842105263157895,0.91,4,6,56.141224677877524,63.27798321355057,60.141224677877524,70.84636248138709
CBC_1115,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0777372547282431,0.201905972408948,3.31915667498099,3.6748008396601,0.5,132.767689951709,17.77938501179403,CBCsimpleRW_CBCdriftDiffusionLR,0.8055555555555556,0.95,4,6,43.55877002358806,50.695528559261106,47.55877002358806,58.263907827097626
CBC_1117,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00407355772589879,1.71160789421364,0.0241651805660302,2.0224329800815,0.5,64.7278146643228,30.507277077104924,CBCsimpleRW_CBCdriftDiffusionLR,0.4318181818181818,0.91,4,6,69.01455415420985,76.15131268988289,73.01455415420985,83.71969195771942
CBC_1117,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.372599102771396,0.999351471044622,1.97714066373381,2.94168779499084,0.5,72.8699379026185,21.449735051893864,CBCsimpleRW_CBCdriftDiffusionLR,0.8604651162790697,0.95,4,6,50.89947010378773,58.036228639460774,54.89947010378773,65.6046079072973
CBC_1119,1,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.219254068768506,0.55031515609478,5.12705598182554,2.23165092124283,0.5,38.9990927878224,12.451428016069656,CBCsimpleRW_CBCdriftDiffusionLR,0.9090909090909091,0.91,4,6,32.90285603213931,40.03961456781236,36.90285603213931,47.60799383564888
CBC_1119,2,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0370145673290196,0.552523148828075,10.320048507783,2.26593650757813,0.5,58.3647164955215,20.743516323409438,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.91,4,6,49.487032646818875,56.62379118249192,53.487032646818875,64.19217045032843
CBC_1122,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0842147614992567,1.15234390740213,1.35898004915442,2.34010345248904,0.5,73.3652991610664,27.66990568008529,CBCsimpleRW_CBCdriftDiffusionLR,0.5365853658536586,0.95,4,6,63.33981136017058,70.47656989584362,67.33981136017059,78.04494916368014
CBC_1122,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.247085169318425,1.37921693036133,0.291705861559251,2.33096344348325,0.5,115.003759346902,27.40974891238829,CBCsimpleRW_CBCdriftDiffusionLR,0.525,0.95,4,6,62.81949782477658,69.95625636044963,66.81949782477659,77.52463562828615
CBC_1127,1,aud,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.156642218077766,1.58178043682607,2.71138097156786,2.54757616448835,0.5,68.8019660476562,24.034104722937304,CBCsimpleRW_CBCdriftDiffusionLR,0.7674418604651163,0.91,4,6,56.06820944587461,63.204967981547654,60.06820944587461,70.77334724938417
CBC_1127,2,tac,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.111436497469922,2.04483147576496,6.65703577167438,1.80945998378536,0.5,32.4993216268223,20.735275352216092,CBCsimpleRW_CBCdriftDiffusionLR,0.75,0.95,4,6,49.470550704432185,56.60730924010523,53.470550704432185,64.17568850794174
