"ID";"trials_runs.thisN";"secondStim";"trials_runs.visual_stim_left";"trials_runs.presentationFrequncy";"response_runs.keys";"response_runs.rt";"trials_runs.correct_answer";"trials_runs.feedback_given";"tsDifficulty";"prob.Feedback";"session";"version";"totalAccuracy";"totalError";"outlier200ms";"outlierSD";"omission";"validTrials";"modality";"stimType";"group";"logfile";"participant"
"CBC_P019";"23";"1";"2";"0.5";"b";"2,186326899998676";"1";"1";"hard";"0,9";"2";"v1";"0,695652173913043";"0,3043478260869565";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"24";"2";"0";"0.35";"z";"2,029364999998506";"1";"1";"hard";"0,9";"2";"v1";"0,708333333333333";"0,2916666666666666";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"25";"0";"2";"0.35";"z";"2,253497899999275";"1";"1";"hard";"0,9";"2";"v1";"0,720000000000000";"0,2800000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"26";"2";"1";"0.5";"b";"2,075759800000014";"1";"0";"hard";"0,9";"2";"v1";"0,730769230769231";"0,2692307692307693";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"27";"0";"0";"0.5";"z";"1,380053699998825";"0";"0";"hard";"0,9";"2";"v1";"0,703703703703704";"0,2962962962962963";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"28";"1";"2";"0.5";"b";"2,369542499998715";"1";"1";"hard";"0,9";"2";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"29";"0";"1";"0.15";"z";"1,260888699998759";"1";"1";"hard";"0,9";"2";"v1";"0,724137931034483";"0,2758620689655172";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"30";"1";"2";"0.5";"b";"2,281462999999349";"1";"1";"hard";"0,9";"2";"v1";"0,733333333333333";"0,2666666666666667";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"31";"2";"1";"0.5";"z";"1,875784100000601";"0";"0";"hard";"0,9";"2";"v1";"0,709677419354839";"0,2903225806451613";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"32";"0";"0";"0.5";"b";"1,024658399999680";"1";"1";"hard";"0,9";"2";"v1";"0,718750000000000";"0,2812500000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"33";"1";"1";"0.35";"b";"1,883051999999225";"0";"1";"hard";"0,9";"2";"v1";"0,696969696969697";"0,3030303030303030";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"34";"0";"2";"0.35";"z";"1,363638199998604";"1";"1";"hard";"0,9";"2";"v1";"0,705882352941177";"0,2941176470588235";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"35";"2";"0";"0.35";"z";"1,189955899999404";"1";"1";"hard";"0,9";"2";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"36";"1";"2";"0.5";"b";"2,216978099999324";"1";"1";"hard";"0,9";"2";"v1";"0,722222222222222";"0,2777777777777778";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"37";"2";"0";"0.35";"z";"1,610680100000536";"1";"1";"hard";"0,9";"2";"v1";"0,729729729729730";"0,2702702702702703";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"38";"1";"1";"0.35";"z";"1,687696699998924";"1";"1";"hard";"0,9";"2";"v1";"0,736842105263158";"0,2631578947368421";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"39";"2";"2";"0.15";"b";"2,060359799999787";"0";"0";"hard";"0,9";"2";"v1";"0,717948717948718";"0,2820512820512820";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"40";"0";"0";"0.5";"b";"0,997891899998649";"1";"0";"hard";"0,9";"2";"v1";"0,725000000000000";"0,2750000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P019";"41";"2";"1";"0.5";"b";"2,092939199998000";"1";"1";"hard";"0,9";"2";"v1";"0,731707317073171";"0,2682926829268293";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv";"CBC_P019"
"CBC_P020";"0";"1";"0";"0.35";"z";"2,372967499999504";"0";"0";"hard";"0,7";"1";"v1";"0,000000000000000";"1,0000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"1";"0";"2";"0.5";"z";"1,491900900000473";"1";"0";"hard";"0,7";"1";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"2";"1";"1";"0.5";"z";"2,276147900000069";"1";"0";"hard";"0,7";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"3";"0";"2";"0.5";"z";"2,474992100000236";"1";"1";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"4";"1";"1";"0.5";"None";NA;NA;"3";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";NA;NA;"1";"0";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"5";"2";"2";"0.35";"b";"2,179612100000668";"1";"1";"hard";"0,7";"1";"v1";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"6";"1";"0";"0.35";"z";"1,566148799996881";"0";"1";"hard";"0,7";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"7";"0";"1";"0.35";"b";"2,230339400000958";"1";"1";"hard";"0,7";"1";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"8";"2";"0";"0.5";"b";"2,202377599998727";"0";"0";"hard";"0,7";"1";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"9";"0";"2";"0.5";"z";"2,280828199996904";"1";"1";"hard";"0,7";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"10";"2";"0";"0.5";"b";"2,249517699998250";"0";"0";"hard";"0,7";"1";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"11";"0";"1";"0.35";"b";"2,560037699997338";"1";"0";"hard";"0,7";"1";"v1";"0,636363636363636";"0,3636363636363636";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"12";"1";"2";"0.15";"b";"2,228841899999679";"1";"1";"hard";"0,7";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"13";"2";"1";"0.15";"b";"2,159857099999499";"1";"1";"hard";"0,7";"1";"v1";"0,692307692307692";"0,3076923076923077";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"14";"0";"2";"0.5";"z";"2,285551400000259";"1";"1";"hard";"0,7";"1";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"15";"2";"0";"0.5";"b";"2,350473400001647";"0";"0";"hard";"0,7";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"16";"0";"1";"0.35";"b";"2,237772700002097";"1";"1";"hard";"0,7";"1";"v1";"0,687500000000000";"0,3125000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"17";"1";"2";"0.15";"b";"1,256038300001819";"1";"0";"hard";"0,7";"1";"v1";"0,705882352941177";"0,2941176470588235";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"18";"0";"1";"0.35";"b";"2,284964700000273";"1";"1";"hard";"0,7";"1";"v1";"0,722222222222222";"0,2777777777777778";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"19";"2";"0";"0.5";"z";"2,016872700001841";"1";"0";"hard";"0,7";"1";"v1";"0,736842105263158";"0,2631578947368421";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"20";"0";"2";"0.5";"z";"2,347179799999140";"1";"1";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"21";"1";"1";"0.5";"z";"1,629753500001243";"1";"0";"hard";"0,7";"1";"v1";"0,761904761904762";"0,2380952380952381";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"22";"0";"0";"0.15";"b";"2,332467100000940";"1";"1";"hard";"0,7";"1";"v1";"0,772727272727273";"0,2272727272727273";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"23";"1";"1";"0.5";"b";"1,738034699999844";"0";"0";"hard";"0,7";"1";"v1";"0,739130434782609";"0,2608695652173914";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"24";"2";"2";"0.35";"b";"2,625077799999417";"1";"0";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"25";"1";"0";"0.35";"z";"1,667942299998685";"0";"0";"hard";"0,7";"1";"v1";"0,720000000000000";"0,2800000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"26";"2";"2";"0.35";"b";"2,226073800000449";"1";"1";"hard";"0,7";"1";"v1";"0,730769230769231";"0,2692307692307693";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"27";"1";"1";"0.5";"z";"2,092168199997104";"1";"1";"hard";"0,7";"1";"v1";"0,740740740740741";"0,2592592592592593";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"28";"2";"0";"0.5";"z";"2,216697300002124";"1";"0";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"29";"1";"1";"0.5";"z";"1,264875199998642";"1";"1";"hard";"0,7";"1";"v1";"0,758620689655172";"0,2413793103448276";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"30";"2";"2";"0.35";"z";"2,219679000001634";"0";"0";"hard";"0,7";"1";"v1";"0,733333333333333";"0,2666666666666667";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"31";"0";"0";"0.15";"b";"2,359947499997361";"1";"1";"hard";"0,7";"1";"v1";"0,741935483870968";"0,2580645161290323";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"32";"1";"1";"0.5";"z";"1,063802900000155";"1";"1";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"33";"2";"0";"0.5";"b";"2,835662799996499";"0";"0";"hard";"0,7";"1";"v1";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"34";"0";"1";"0.35";"b";"2,415036599999439";"1";"0";"hard";"0,7";"1";"v1";"0,735294117647059";"0,2647058823529411";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"35";"1";"0";"0.35";"b";"1,181339999999182";"1";"1";"hard";"0,7";"1";"v1";"0,742857142857143";"0,2571428571428571";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"36";"2";"1";"0.15";"b";"2,031312700000854";"1";"1";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"37";"0";"2";"0.5";"z";"2,348249199996644";"1";"1";"hard";"0,7";"1";"v1";"0,756756756756757";"0,2432432432432432";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"38";"2";"0";"0.5";"z";"2,291719499997271";"1";"0";"hard";"0,7";"1";"v1";"0,763157894736842";"0,2368421052631579";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"39";"0";"2";"0.5";"z";"2,392426999998861";"1";"0";"hard";"0,7";"1";"v1";"0,769230769230769";"0,2307692307692307";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"40";"1";"0";"0.35";"z";"1,160465499997372";"0";"1";"hard";"0,7";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"41";"0";"1";"0.35";"b";"2,302877399997669";"1";"1";"hard";"0,7";"1";"v1";"0,756097560975610";"0,2439024390243902";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P020_TV_prob0.7_Vset1_Tset2_2023-03-31_18h12.03.082.csv";"CBC_P020"
"CBC_P020";"0";"2";"2";"0.5";"z";"2,355037299999822";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"1";"1";"1";"0.5";"z";"1,309929700000794";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"2";"2";"0";"0.15";"b";"1,203613899997436";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"3";"0";"2";"0.35";"b";"1,193620099998952";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"4";"2";"1";"0.35";"b";"1,197279200001503";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"5";"0";"2";"0.35";"b";"1,659857099999499";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"6";"1";"1";"0.5";"z";"0,875836999999592";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"7";"0";"0";"0.5";"z";"2,558875899998384";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"8";"1";"1";"0.5";"z";"1,145500099999481";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"9";"2";"2";"0.5";"z";"1,131484599998657";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"10";"1";"0";"0.35";"b";"2,350198399999499";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"11";"2";"1";"0.35";"b";"2,088574500001414";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"12";"0";"0";"0.5";"z";"2,365214900000865";"1";"0";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"13";"1";"2";"0.15";"b";"2,427510499997879";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"14";"0";"1";"0.15";"b";"1,691581800001586";"1";"1";"hard";"0,7";"2";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"15";"2";"0";"0.15";"z";"1,481528500000422";"0";"0";"hard";"0,7";"2";"v1";"0,937500000000000";"0,0625000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"16";"1";"1";"0.5";"z";"2,350417599998764";"1";"1";"hard";"0,7";"2";"v1";"0,941176470588235";"0,0588235294117647";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"17";"2";"2";"0.5";"z";"1,594301399996766";"1";"1";"hard";"0,7";"2";"v1";"0,944444444444444";"0,0555555555555556";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"18";"1";"0";"0.35";"None";NA;NA;"3";"hard";"0,7";"2";"v1";"0,944444444444444";"0,0555555555555556";NA;NA;"1";"0";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"19";"2";"1";"0.35";"b";"1,403090100000554";"1";"1";"hard";"0,7";"2";"v1";"0,947368421052632";"0,0526315789473685";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"20";"0";"0";"0.5";"z";"1,358851699998922";"1";"1";"hard";"0,7";"2";"v1";"0,950000000000000";"0,0500000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"21";"2";"1";"0.35";"b";"1,367071099997702";"1";"1";"hard";"0,7";"2";"v1";"0,952380952380952";"0,0476190476190477";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"22";"0";"0";"0.5";"z";"2,045594700000947";"1";"1";"hard";"0,7";"2";"v1";"0,954545454545455";"0,0454545454545454";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"23";"2";"2";"0.5";"z";"1,567438099998981";"1";"1";"hard";"0,7";"2";"v1";"0,956521739130435";"0,0434782608695652";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"24";"1";"0";"0.35";"b";"2,412738700000773";"1";"0";"hard";"0,7";"2";"v1";"0,958333333333333";"0,0416666666666666";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"25";"0";"2";"0.35";"b";"1,544587100001081";"1";"0";"hard";"0,7";"2";"v1";"0,960000000000000";"0,0400000000000000";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"26";"1";"1";"0.5";"z";"2,034842599998228";"1";"1";"hard";"0,7";"2";"v1";"0,961538461538462";"0,0384615384615384";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"27";"0";"0";"0.5";"z";"1,368562800002110";"1";"0";"hard";"0,7";"2";"v1";"0,962962962962963";"0,0370370370370371";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
"CBC_P020";"28";"2";"2";"0.5";"z";"1,647811400001956";"1";"1";"hard";"0,7";"2";"v1";"0,964285714285714";"0,0357142857142857";"0";"0";"0";"1";"av";"env";"adults";"CBC_P020_AV_prob0.7_Vset3_Aset3_2023-03-31_18h19.39.958.csv";"CBC_P020"
