"ID";"trials_runs.thisN";"secondStim";"trials_runs.visual_stim_left";"trials_runs.presentationFrequncy";"response_runs.keys";"response_runs.rt";"trials_runs.correct_answer";"trials_runs.feedback_given";"session";"tsDifficulty";"prob.Feedback";"version";"totalAccuracy";"totalError";"outlier200ms";"outlierSD";"omission";"validTrials";"modality";"stimType";"logfile";"group";"trials_runs.visual_stim_right";"trials_runs.correctKey"
"CBC_1014";"37";"1";"2";"63";"z";"2,03639429999975619";"1";"1";"2";"easy";"0,95";"v3";"0,459459459459459";"0,5405405405405406";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"3";"z"
"CBC_1014";"38";"0";"1";"9";"z";"3,31713090000039301";"0";"0";"2";"easy";"0,95";"v3";"0,447368421052632";"0,5526315789473684";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"2";"b"
"CBC_1014";"39";"1";"1";"27";"None";NA;NA;"3";"2";"easy";"0,95";"v3";"0,447368421052632";"0,5526315789473684";NA;NA;"1";"0";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"3";"z"
"CBC_1014";"40";"2";"1";"63";"z";"0,75189710000040577";"1";"1";"2";"easy";"0,95";"v3";"0,461538461538462";"0,5384615384615384";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"0";"z"
"CBC_1014";"41";"2";"0";"63";"b";"2,46904630000017278";"1";"1";"2";"easy";"0,95";"v3";"0,475000000000000";"0,5250000000000000";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"1";"b"
"CBC_1014";"42";"3";"2";"27";"b";"2,25196310000001176";"1";"1";"2";"easy";"0,95";"v3";"0,487804878048780";"0,5121951219512195";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"0";"b"
"CBC_1014";"43";"0";"0";"63";"z";"2,14366269999982251";"1";"1";"2";"easy";"0,95";"v3";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1014_MSI_AV_v3_Vset1_Aset1_2023-06-25_10h51.07.076.csv";"children";"1";"z"
"CBC_1015";"0";"1";"0";"63";"b";"2,52432620000217867";"0";"0";"1";"hard";"0,95";"v3";"0,000000000000000";"1,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"1";"2";"1";"63";"z";"1,46392700000069453";"1";"1";"1";"hard";"0,95";"v3";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"2";"0";"2";"9";"z";"2,73696070000187319";"0";"0";"1";"hard";"0,95";"v3";"0,333333333333333";"0,6666666666666667";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"b"
"CBC_1015";"3";"2";"0";"63";"b";"2,26682199999959266";"1";"1";"1";"hard";"0,95";"v3";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"b"
"CBC_1015";"4";"3";"1";"27";"None";NA;NA;"3";"1";"hard";"0,95";"v3";"0,500000000000000";"0,5000000000000000";NA;NA;"1";"0";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"5";"1";"1";"63";"b";"1,68916580000222893";"1";"1";"1";"hard";"0,95";"v3";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"6";"0";"3";"63";"z";"1,40234740000232705";"1";"1";"1";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"z"
"CBC_1015";"7";"2";"0";"27";"b";"1,66318180000052962";"1";"1";"1";"hard";"0,95";"v3";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"8";"3";"2";"63";"z";"1,02831110000079207";"1";"1";"1";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"9";"1";"1";"27";"b";"1,57242120000046270";"1";"1";"1";"hard";"0,95";"v3";"0,777777777777778";"0,2222222222222222";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"10";"0";"2";"63";"b";"1,45707760000186681";"1";"1";"1";"hard";"0,95";"v3";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"11";"1";"3";"27";"b";"1,69139600000016799";"0";"0";"1";"hard";"0,95";"v3";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"12";"0";"2";"63";"b";"1,49689020000005257";"1";"1";"1";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"13";"3";"2";"63";"z";"1,26140289999966626";"1";"1";"1";"hard";"0,95";"v3";"0,769230769230769";"0,2307692307692307";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"14";"2";"3";"9";"z";"1,63343460000032792";"1";"1";"1";"hard";"0,95";"v3";"0,785714285714286";"0,2142857142857143";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"15";"1";"1";"63";"b";"1,49506970000038564";"1";"0";"1";"hard";"0,95";"v3";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"16";"3";"3";"63";"b";"1,79137439999976777";"1";"1";"1";"hard";"0,95";"v3";"0,812500000000000";"0,1875000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"17";"0";"2";"27";"b";"1,73051099999975122";"1";"1";"1";"hard";"0,95";"v3";"0,823529411764706";"0,1764705882352942";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"18";"2";"1";"63";"z";"1,61363990000063495";"1";"1";"1";"hard";"0,95";"v3";"0,833333333333333";"0,1666666666666666";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"19";"1";"0";"63";"z";"1,70236780000050203";"1";"1";"1";"hard";"0,95";"v3";"0,842105263157895";"0,1578947368421053";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"20";"3";"3";"27";"b";"0,98094250000031025";"1";"1";"1";"hard";"0,95";"v3";"0,850000000000000";"0,1500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"b"
"CBC_1015";"21";"0";"2";"63";"b";"1,55602700000054028";"1";"1";"1";"hard";"0,95";"v3";"0,857142857142857";"0,1428571428571429";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"22";"2";"1";"63";"z";"1,00418950000130280";"1";"1";"1";"hard";"0,95";"v3";"0,863636363636364";"0,1363636363636364";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"23";"3";"3";"63";"b";"0,91560009999921022";"1";"1";"1";"hard";"0,95";"v3";"0,869565217391304";"0,1304347826086957";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"24";"0";"0";"27";"z";"1,39365480000014941";"1";"1";"1";"hard";"0,95";"v3";"0,875000000000000";"0,1250000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"z"
"CBC_1015";"25";"2";"1";"63";"z";"1,15629660000013246";"1";"1";"1";"hard";"0,95";"v3";"0,880000000000000";"0,1200000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"26";"1";"3";"27";"z";"2,31092340000213881";"1";"1";"1";"hard";"0,95";"v3";"0,884615384615385";"0,1153846153846154";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"27";"0";"2";"63";"b";"1,29104460000053223";"1";"1";"1";"hard";"0,95";"v3";"0,888888888888889";"0,1111111111111112";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"28";"3";"2";"63";"z";"1,84193679999953019";"1";"1";"1";"hard";"0,95";"v3";"0,892857142857143";"0,1071428571428571";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"29";"1";"1";"63";"b";"0,98671640000065963";"1";"1";"1";"hard";"0,95";"v3";"0,896551724137931";"0,1034482758620690";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"30";"2";"0";"27";"b";"1,07892820000051870";"1";"1";"1";"hard";"0,95";"v3";"0,900000000000000";"0,1000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"31";"3";"0";"9";"z";"1,21289240000078280";"1";"1";"1";"hard";"0,95";"v3";"0,903225806451613";"0,0967741935483871";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"32";"0";"2";"63";"b";"1,29875210000136576";"1";"1";"1";"hard";"0,95";"v3";"0,906250000000000";"0,0937500000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"b"
"CBC_1015";"33";"1";"1";"63";"b";"1,40769980000004580";"1";"1";"1";"hard";"0,95";"v3";"0,909090909090909";"0,0909090909090909";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"34";"2";"1";"63";"z";"0,95686700000078417";"1";"0";"1";"hard";"0,95";"v3";"0,911764705882353";"0,0882352941176471";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"35";"3";"3";"63";"b";"1,00527800000054413";"1";"1";"1";"hard";"0,95";"v3";"0,914285714285714";"0,0857142857142857";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"36";"1";"2";"9";"z";"2,92763870000089810";"1";"1";"1";"hard";"0,95";"v3";"0,916666666666667";"0,0833333333333334";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"37";"2";"0";"27";"b";"0,95947080000223650";"1";"1";"1";"hard";"0,95";"v3";"0,918918918918919";"0,0810810810810810";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"b"
"CBC_1015";"38";"0";"3";"63";"z";"2,24434070000097563";"1";"1";"1";"hard";"0,95";"v3";"0,921052631578947";"0,0789473684210527";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"2";"z"
"CBC_1015";"39";"3";"3";"27";"b";"0,79406519999974989";"1";"1";"1";"hard";"0,95";"v3";"0,923076923076923";"0,0769230769230769";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"b"
"CBC_1015";"40";"2";"1";"63";"z";"1,45676240000102553";"1";"1";"1";"hard";"0,95";"v3";"0,925000000000000";"0,0750000000000000";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"z"
"CBC_1015";"41";"0";"2";"27";"b";"1,21518610000202898";"1";"1";"1";"hard";"0,95";"v3";"0,926829268292683";"0,0731707317073170";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"0";"b"
"CBC_1015";"42";"3";"2";"63";"z";"1,62970500000119500";"1";"1";"1";"hard";"0,95";"v3";"0,928571428571429";"0,0714285714285714";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"3";"z"
"CBC_1015";"43";"1";"0";"63";"z";"1,36525150000124995";"1";"1";"1";"hard";"0,95";"v3";"0,930232558139535";"0,0697674418604651";"0";"0";"0";"1";"av";"env";"CBC_1015_MSI_AV_v3_Vset1_Aset2_2023-06-25_14h04.10.751.csv";"children";"1";"z"
"CBC_1015";"0";"1";"1";"63";"b";"2,48233450000043376";"1";"1";"2";"hard";"0,95";"v3";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"b"
"CBC_1015";"1";"2";"1";"63";"b";"2,41785760000129812";"0";"0";"2";"hard";"0,95";"v3";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"2";"3";"3";"63";"b";"2,34215370000129042";"1";"1";"2";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"3";"1";"1";"9";"b";"2,61137470000176108";"1";"1";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"4";"2";"2";"27";"z";"2,62411720000272908";"1";"1";"2";"hard";"0,95";"v3";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"5";"0";"3";"63";"z";"2,70009230000141542";"1";"1";"2";"hard";"0,95";"v3";"0,833333333333333";"0,1666666666666666";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"6";"3";"3";"27";"b";"2,34600720000162255";"1";"1";"2";"hard";"0,95";"v3";"0,857142857142857";"0,1428571428571429";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"b"
"CBC_1015";"7";"2";"0";"63";"z";"2,86098020000099496";"0";"0";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"b"
"CBC_1015";"8";"0";"0";"27";"b";"2,95038960000238148";"0";"0";"2";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"9";"3";"3";"63";"b";"2,30979560000196216";"1";"1";"2";"hard";"0,95";"v3";"0,700000000000000";"0,3000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"10";"1";"0";"63";"z";"2,35704710000209161";"1";"1";"2";"hard";"0,95";"v3";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"11";"2";"1";"63";"b";"1,93659670000124606";"0";"0";"2";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"12";"3";"3";"63";"b";"1,49097640000218234";"1";"1";"2";"hard";"0,95";"v3";"0,692307692307692";"0,3076923076923077";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"13";"0";"0";"27";"z";"3,73447200000191515";"1";"1";"2";"hard";"0,95";"v3";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"14";"2";"1";"63";"b";"1,93685800000275776";"0";"0";"2";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"15";"1";"3";"27";"z";"2,00672000000122353";"1";"1";"2";"hard";"0,95";"v3";"0,687500000000000";"0,3125000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"16";"0";"2";"63";"b";"2,54396250000172586";"1";"1";"2";"hard";"0,95";"v3";"0,705882352941177";"0,2941176470588235";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"b"
"CBC_1015";"17";"3";"3";"63";"b";"1,54328730000088399";"1";"0";"2";"hard";"0,95";"v3";"0,722222222222222";"0,2777777777777778";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"18";"1";"0";"63";"b";"3,25756220000221219";"0";"0";"2";"hard";"0,95";"v3";"0,684210526315789";"0,3157894736842105";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"19";"2";"0";"27";"z";"2,58052450000104727";"0";"0";"2";"hard";"0,95";"v3";"0,650000000000000";"0,3500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"20";"3";"3";"9";"b";"1,04467970000223431";"1";"1";"2";"hard";"0,95";"v3";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"b"
"CBC_1015";"21";"0";"3";"63";"z";"2,64720350000243343";"1";"1";"2";"hard";"0,95";"v3";"0,681818181818182";"0,3181818181818182";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"22";"1";"1";"27";"b";"2,00771800000075018";"1";"1";"2";"hard";"0,95";"v3";"0,695652173913043";"0,3043478260869565";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"b"
"CBC_1015";"23";"0";"2";"63";"b";"2,27481380000244826";"1";"1";"2";"hard";"0,95";"v3";"0,708333333333333";"0,2916666666666666";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"b"
"CBC_1015";"24";"3";"3";"63";"b";"1,90273180000258435";"1";"1";"2";"hard";"0,95";"v3";"0,720000000000000";"0,2800000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"25";"1";"0";"63";"z";"3,33137400000123307";"1";"1";"2";"hard";"0,95";"v3";"0,730769230769231";"0,2692307692307693";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"26";"2";"3";"9";"z";"2,05863470000076632";"1";"1";"2";"hard";"0,95";"v3";"0,740740740740741";"0,2592592592592593";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"27";"3";"3";"63";"b";"1,35058870000102615";"1";"1";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
"CBC_1015";"28";"0";"0";"27";"None";NA;NA;"3";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";NA;NA;"1";"0";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"29";"2";"0";"63";"z";"1,61435940000046685";"0";"0";"2";"hard";"0,95";"v3";"0,724137931034483";"0,2758620689655172";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"b"
"CBC_1015";"30";"1";"0";"63";"z";"2,21916240000246034";"1";"1";"2";"hard";"0,95";"v3";"0,733333333333333";"0,2666666666666667";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"31";"3";"1";"27";"z";"2,15223990000049525";"1";"1";"2";"hard";"0,95";"v3";"0,741935483870968";"0,2580645161290323";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"z"
"CBC_1015";"32";"0";"2";"63";"b";"2,42856639999990875";"1";"1";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"b"
"CBC_1015";"33";"1";"0";"63";"z";"1,92993019999994431";"1";"1";"2";"hard";"0,95";"v3";"0,757575757575758";"0,2424242424242424";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"z"
"CBC_1015";"34";"2";"1";"63";"z";"2,90905610000118031";"1";"1";"2";"hard";"0,95";"v3";"0,764705882352941";"0,2352941176470589";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"z"
"CBC_1015";"35";"0";"2";"9";"b";"2,66617270000097051";"1";"1";"2";"hard";"0,95";"v3";"0,771428571428571";"0,2285714285714285";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"b"
"CBC_1015";"36";"2";"0";"63";"z";"2,49345570000150474";"0";"0";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"1";"b"
"CBC_1015";"37";"3";"1";"27";"z";"1,33950750000076368";"1";"1";"2";"hard";"0,95";"v3";"0,756756756756757";"0,2432432432432432";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"3";"z"
"CBC_1015";"38";"1";"1";"63";"z";"4,17986789999849861";"0";"0";"2";"hard";"0,95";"v3";"0,736842105263158";"0,2631578947368421";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"0";"b"
"CBC_1015";"39";"0";"3";"63";"z";"1,32355349999852479";"1";"0";"2";"hard";"0,95";"v3";"0,743589743589744";"0,2564102564102564";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"z"
"CBC_1015";"40";"2";"0";"27";"b";"2,48158230000262847";"1";"1";"2";"hard";"0,95";"v3";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1015_MSI_TV_v3_Vset4_Tset3_2023-06-25_14h12.36.349.csv";"children";"2";"b"
