ID,filename,session,trial,mod2Type,stimPair,triplet,matchingPair,nonMatchingPair,frequency,reactionTime,version,run,simpleSurprise,nonMatchPairSurprise,group
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,16,tac,1A,NA,NA,NA,0.15,2.28146600000036,v1,MR,2.484906649788,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,17,tac,2C,NA,NA,NA,0.5,2.70612479999909,v1,MR,2.12026353620009,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,18,tac,0A,NA,NA,NA,0.5,2.20538789999955,v1,MR,1.87180217690159,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,19,tac,2C,NA,NA,NA,0.5,NA,v1,MR,1.90954250488444,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,20,tac,1B,NA,NA,NA,0.5,2.27311229999941,v1,MR,2.23359222150709,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,21,tac,2A,NA,NA,NA,0.35,3.14444650000041,v1,MR,2.67414864942653,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,22,tac,0B,NA,NA,NA,0.35,3.18699500000002,v1,MR,2.01490302054226,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,23,tac,2C,NA,NA,NA,0.5,2.59707179999896,v1,MR,1.82454929205105,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,24,tac,1B,NA,NA,NA,0.5,2.67120329999852,v1,MR,2.07944154167984,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,25,tac,0A,NA,NA,NA,0.5,2.41246900000078,v1,MR,1.88706964903238,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,26,tac,1C,NA,NA,NA,0.35,2.54275360000065,v1,MR,2.42774823594805,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,27,tac,2B,NA,NA,NA,0.15,3.45622329999969,v1,MR,3.55534806148941,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,28,tac,1C,NA,NA,NA,0.35,2.6684322000001,v1,MR,2.19722457733622,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,29,tac,0B,NA,NA,NA,0.35,3.05120920000081,v1,MR,2.00148000021012,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,30,tac,2C,NA,NA,NA,0.5,2.34700100000009,v1,MR,1.84582669049833,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,31,tac,0A,NA,NA,NA,0.5,2.68282569999974,v1,MR,1.87180217690159,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,32,tac,2B,NA,NA,NA,0.15,2.7238911000004,v1,MR,2.99573227355399,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,33,tac,1C,NA,NA,NA,0.35,2.73146269999961,v1,MR,2.10413415427021,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,34,tac,2A,NA,NA,NA,0.35,3.60601729999871,v1,MR,2.63905732961526,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,35,tac,1B,NA,NA,NA,0.5,3.56087669999943,v1,MR,2.15176220325946,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,36,tac,0C,NA,NA,NA,0.15,3.65787170000112,v1,MR,3.09104245335832,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,37,tac,1B,NA,NA,NA,0.5,2.50909109999884,v1,MR,2.01490302054226,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,38,tac,2A,NA,NA,NA,0.35,2.25185450000026,v1,MR,2.4423470353692,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,39,tac,1C,NA,NA,NA,0.35,3.2971432000013,v1,MR,2.058388132482,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,40,tac,0A,NA,NA,NA,0.5,2.36510180000005,v1,MR,1.92529086185258,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,41,tac,1B,NA,NA,NA,0.5,NA,v1,MR,1.94591014905531,NA,adults
CBC_P022,CBC_P022_TV_prob0.9_Vset4_Tset1_2023-04-02_15h00.38.402.csv,2,42,tac,2C,NA,NA,NA,0.5,2.33495689999836,v1,MR,1.96611285637283,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,1,aud,0B,NA,NA,NA,0.35,2.19209959999989,v1,MR,2.19722457733622,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,2,aud,2C,NA,NA,NA,0.5,2.26479780000045,v1,MR,2.30258509299405,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,3,aud,1B,NA,NA,NA,0.5,1.89462560000084,v1,MR,2.39789527279837,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,4,aud,2C,NA,NA,NA,0.5,2.12640730000021,v1,MR,1.79175946922805,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,5,aud,1B,NA,NA,NA,0.5,1.91288390000045,v1,MR,1.87180217690159,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,6,aud,2A,NA,NA,NA,0.35,2.93314080000073,v1,MR,2.63905732961526,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,7,aud,0B,NA,NA,NA,0.35,1.64879440000095,v1,MR,2.01490302054226,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,8,aud,1C,NA,NA,NA,0.35,2.3681475000003,v1,MR,2.77258872223978,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,9,aud,0A,NA,NA,NA,0.5,2.19350220000069,v1,MR,2.83321334405622,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,10,aud,2C,NA,NA,NA,0.5,1.83760500000062,v1,MR,1.79175946922805,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,11,aud,0A,NA,NA,NA,0.5,1.54081200000019,v1,MR,2.2512917986065,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,12,aud,1C,NA,NA,NA,0.35,2.84416710000005,v1,MR,2.30258509299405,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,13,aud,2B,NA,NA,NA,0.15,2.47166300000026,v1,MR,3.04452243772342,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,14,aud,1A,NA,NA,NA,0.15,1.16510450000078,v1,MR,3.09104245335832,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,15,aud,2C,NA,NA,NA,0.5,1.51054040000054,v1,MR,1.74919985480926,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,16,aud,0A,NA,NA,NA,0.5,1.67361420000088,v1,MR,2.07944154167984,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,17,aud,1C,NA,NA,NA,0.35,NA,v1,MR,2.12026353620009,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,18,aud,2B,NA,NA,NA,0.15,1.29478160000053,v1,MR,2.56494935746154,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,19,aud,1C,NA,NA,NA,0.35,1.5217104000003,v1,MR,1.90954250488444,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,20,aud,0A,NA,NA,NA,0.5,1.65427290000025,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,21,aud,2C,NA,NA,NA,0.5,NA,v1,MR,1.75785791755237,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,22,aud,1B,NA,NA,NA,0.5,1.39115110000057,v1,MR,2.30258509299405,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,23,aud,0C,NA,NA,NA,0.15,1.17019830000027,v1,MR,3.43398720448515,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,24,aud,1B,NA,NA,NA,0.5,0.958731100000477,v1,MR,2.07944154167984,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,25,aud,2A,NA,NA,NA,0.35,1.34215789999962,v1,MR,2.80336038090653,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,26,aud,0B,NA,NA,NA,0.35,2.0410952000002,v1,MR,2.42774823594805,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,27,aud,2A,NA,NA,NA,0.35,2.54853670000102,v1,MR,2.4567357728213,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,28,aud,1B,NA,NA,NA,0.5,0.614555699999983,v1,MR,1.97408102602201,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,29,aud,0A,NA,NA,NA,0.5,2.00996310000028,v1,MR,2.00148000021012,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,30,aud,1B,NA,NA,NA,0.5,1.32078600000023,v1,MR,1.84582669049833,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,31,aud,2A,NA,NA,NA,0.35,0.738583199999994,v1,MR,2.27726728500976,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,32,aud,0C,NA,NA,NA,0.15,1.29627350000101,v1,MR,2.99573227355399,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,33,aud,1B,NA,NA,NA,0.5,2.93473749999976,v1,MR,1.76766191764899,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,34,aud,0A,NA,NA,NA,0.5,1.42234730000018,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,35,aud,1C,NA,NA,NA,0.35,1.64004040000054,v1,MR,2.15176220325946,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,36,aud,0B,NA,NA,NA,0.35,1.55825249999998,v1,MR,2.39789527279837,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,37,aud,1A,NA,NA,NA,0.15,3.27829689999999,v1,MR,3.11351530921037,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,38,aud,2C,NA,NA,NA,0.5,2.28658090000044,v1,MR,2.03688192726104,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,39,aud,0A,NA,NA,NA,0.5,NA,v1,MR,1.90423745265475,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,40,aud,2C,NA,NA,NA,0.5,2.25908660000005,v1,MR,1.92529086185258,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,41,aud,0B,NA,NA,NA,0.35,NA,v1,MR,2.28238238567653,NA,adults
CBC_P026,CBC_P026_AV_prob0.9_Vset1_Aset4_2023-04-04_15h07.25.481.csv,1,42,aud,1C,NA,NA,NA,0.35,1.2232541000003,v1,MR,2.12026353620009,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,1,tac,1A,NA,NA,NA,0.15,1.35371279999981,v1,MR,2.19722457733622,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,2,tac,2C,NA,NA,NA,0.5,1.72165280000081,v1,MR,2.30258509299405,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,3,tac,0A,NA,NA,NA,0.5,2.48565380000036,v1,MR,2.39789527279837,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,4,tac,2B,NA,NA,NA,0.15,2.15340050000032,v1,MR,2.484906649788,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,5,tac,1C,NA,NA,NA,0.35,2.10057530000086,v1,MR,2.56494935746154,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,6,tac,0A,NA,NA,NA,0.5,2.67281070000081,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,7,tac,1B,NA,NA,NA,0.5,1.38832870000078,v1,MR,2.70805020110221,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,8,tac,2A,NA,NA,NA,0.35,2.2804898000004,v1,MR,2.77258872223978,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,9,tac,1C,NA,NA,NA,0.35,2.26668160000099,v1,MR,2.14006616349627,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,10,tac,2A,NA,NA,NA,0.35,2.17839990000084,v1,MR,2.19722457733622,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,11,tac,0B,NA,NA,NA,0.35,2.41306850000001,v1,MR,2.94443897916644,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,12,tac,2C,NA,NA,NA,0.5,2.6533156000005,v1,MR,2.30258509299405,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,13,tac,0A,NA,NA,NA,0.5,NA,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,14,tac,1B,NA,NA,NA,0.5,1.58146659999966,v1,MR,2.39789527279837,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,15,tac,0A,NA,NA,NA,0.5,2.67441950000011,v1,MR,1.74919985480926,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,16,tac,1C,NA,NA,NA,0.35,2.22362770000018,v1,MR,2.07944154167984,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,17,tac,2A,NA,NA,NA,0.35,2.35547450000013,v1,MR,2.12026353620009,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,18,tac,0B,NA,NA,NA,0.35,1.58498580000014,v1,MR,2.56494935746154,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,19,tac,2C,NA,NA,NA,0.5,NA,v1,MR,2.19722457733622,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,20,tac,1B,NA,NA,NA,0.5,1.43900340000073,v1,MR,2.23359222150709,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,21,tac,0C,NA,NA,NA,0.15,2.79495659999975,v1,MR,3.36729582998647,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,22,tac,1B,NA,NA,NA,0.5,NA,v1,MR,2.01490302054226,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,23,tac,2C,NA,NA,NA,0.5,2.0187375000005,v1,MR,2.04769284336526,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,24,tac,0B,NA,NA,NA,0.35,1.98690520000036,v1,MR,2.36712361413162,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,25,tac,2A,NA,NA,NA,0.35,-0.929666300000463,v1,MR,2.11021320034659,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,26,tac,1B,NA,NA,NA,0.5,1.92079860000013,v1,MR,1.91692261218206,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,27,tac,0A,NA,NA,NA,0.5,0.982544600000438,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,28,tac,2B,NA,NA,NA,0.15,0.485079800000676,v1,MR,2.89037175789616,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,29,tac,1C,NA,NA,NA,0.35,2.59342329999981,v1,MR,2.22462355152433,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,30,tac,0B,NA,NA,NA,0.35,2.38298930000019,v1,MR,2.2512917986065,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,31,tac,2C,NA,NA,NA,0.5,NA,v1,MR,2.05412373369555,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,32,tac,0A,NA,NA,NA,0.5,1.49663950000013,v1,MR,1.89711998488588,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,33,tac,2C,NA,NA,NA,0.5,2.45936600000005,v1,MR,1.92181259747625,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,34,tac,1A,NA,NA,NA,0.15,2.03454590000001,v1,MR,3.04452243772342,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,35,tac,0B,NA,NA,NA,0.35,1.6788604000003,v1,MR,2.15176220325946,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,36,tac,2C,NA,NA,NA,0.5,2.23097909999979,v1,MR,1.83827948486295,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,37,tac,1B,NA,NA,NA,0.5,1.75406070000099,v1,MR,2.01490302054226,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,38,tac,2A,NA,NA,NA,0.35,2.10013979999985,v1,MR,2.21920348405499,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,39,tac,1C,NA,NA,NA,0.35,2.19420630000059,v1,MR,2.24070968927596,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,40,tac,0A,NA,NA,NA,0.5,2.40061499999956,v1,MR,1.92529086185258,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,41,tac,1B,NA,NA,NA,0.5,NA,v1,MR,1.94591014905531,NA,adults
CBC_P026,CBC_P026_TV_prob0.9_Vset4_Tset2_2023-04-04_14h59.29.053.csv,2,42,tac,0C,NA,NA,NA,0.15,2.43735470000047,v1,MR,3.2188758248682,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,1,aud,0A,NA,NA,NA,0.5,1.85698520000005,v1,MR,2.19722457733622,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,2,aud,1C,NA,NA,NA,0.35,2.24201249999987,v1,MR,2.30258509299405,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,3,aud,0B,NA,NA,NA,0.35,1.27376430000004,v1,MR,2.39789527279837,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,4,aud,2C,NA,NA,NA,0.5,1.58595999999989,v1,MR,2.484906649788,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,5,aud,1B,NA,NA,NA,0.5,2.93165580000004,v1,MR,2.56494935746154,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,6,aud,2A,NA,NA,NA,0.35,2.27048099999956,v1,MR,2.63905732961526,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,7,aud,0B,NA,NA,NA,0.35,1.26119130000006,v1,MR,2.01490302054226,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,8,aud,2C,NA,NA,NA,0.5,2.58745490000001,v1,MR,2.07944154167984,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,9,aud,0A,NA,NA,NA,0.5,1.46832189999986,v1,MR,2.14006616349627,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,10,aud,1C,NA,NA,NA,0.35,2.91491689999975,v1,MR,2.19722457733622,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,11,aud,0A,NA,NA,NA,0.5,3.25655569999981,v1,MR,1.84582669049833,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,12,aud,1B,NA,NA,NA,0.5,2.64493839999977,v1,MR,2.30258509299405,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,13,aud,0C,NA,NA,NA,0.15,2.52561220000007,v1,MR,3.04452243772342,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,14,aud,1A,NA,NA,NA,0.15,1.89391979999982,v1,MR,3.09104245335832,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,15,aud,0B,NA,NA,NA,0.35,3.7155015999997,v1,MR,2.03688192726104,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,16,aud,1A,NA,NA,NA,0.15,4.68229070000007,v1,MR,2.484906649788,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,17,aud,2C,NA,NA,NA,0.5,3.5296371999998,v1,MR,2.12026353620009,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,18,aud,0A,NA,NA,NA,0.5,2.37319439999965,v1,MR,1.87180217690159,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,19,aud,2C,NA,NA,NA,0.5,2.41760220000015,v1,MR,1.90954250488444,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,20,aud,1B,NA,NA,NA,0.5,NA,v1,MR,2.23359222150709,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,21,aud,2A,NA,NA,NA,0.35,2.9384127999997,v1,MR,2.67414864942653,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,22,aud,0B,NA,NA,NA,0.35,3.74035359999971,v1,MR,2.01490302054226,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,23,aud,2C,NA,NA,NA,0.5,2.58583110000018,v1,MR,1.82454929205105,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,24,aud,1B,NA,NA,NA,0.5,2.54602679999971,v1,MR,2.07944154167984,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,25,aud,0A,NA,NA,NA,0.5,1.83163729999978,v1,MR,1.88706964903238,NA,adults
CBC_P027,CBC_P027_AV_prob0.8_Vset4_Aset3_2023-04-05_14h07.04.127.csv,1,26,aud,1C,NA,NA,NA,0.35,2.15511389999983,v1,MR,2.42774823594805,NA,adults
