ID,session,version,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,sim_delta1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,fit_delta1,accuracy,probFB,model
131,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.5902782361739,NA,0.269018795662625,NA,0.978807561382335,9.03845007892001,4.20911440091783,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.527536677799405,NA,0.230976697864423,NA,1.04962462561835,12.30084663899,4.30453846993008,0.5,22.0212776538156,NA,0.7272727272727273,0.73,CBCbothPairsRW_CBCdriftDiffusionLR
131,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.551002791367503,NA,0.360958914050883,NA,2.04754882437121,11.4652159138368,4.04812206102566,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.56155198399859,NA,0.39898672670852,NA,2.08799349023723,12.4724260356628,3.69986743313189,0.5,-29.6652610331807,NA,0.75,0.73,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
131,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.990416934582577,NA,NA,NA,1.94965762573705,1.46059833981748,4.58544524679569,0.5,0.676231988841045,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.944594312049482,NA,NA,NA,1.8723309075341,1.33123426632094,4.50354190650332,0.5,107.675803792462,0.936869331043181,0.5454545454545454,0.73,CBCpearceHall_CBCdriftDiffusionLR
131,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.266187557646853,NA,NA,NA,2.26452456202803,3.76841519928299,4.98076412195999,0.5,0.41324943737786,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.264375888116849,NA,NA,NA,2.43868720689725,4.33078298763079,4.42404782802699,0.5,48.0624183982154,0.445968665851162,0.6818181818181818,0.73,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
131,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.859475428108223,0.0720639435026968,NA,NA,2.76922620550844,4.37079745760919,4.94643312334538,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.859781835051114,0.154531230997703,NA,NA,3.05606747890338,3.87009783778081,4.18199820675935,0.5,68.5723644077438,NA,0.8863636363636364,0.73,CBCsimpleAsymRW_CBCdriftDiffusionLR
131,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.471784213493838,0.138638216183006,NA,NA,2.76559011817448,8.38874388555033,2.14513496315873,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.429790002936566,0.0915916117606687,NA,NA,2.77594016655383,9.65810736298374,2.28092211182786,0.5,-40.4250560373354,NA,0.9318181818181818,0.73,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
131,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.195879521736047,NA,NA,NA,2.54597880381497,4.68553279683288,1.87319031889116,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.549911259583255,NA,NA,NA,2.5271971865561502,2.07564521156691,2.05244070532128,0.5,53.5551323121796,NA,0.7045454545454546,0.73,CBCsimpleRW_CBCdriftDiffusionLR
131,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.743979459737547,NA,NA,NA,1.70206959372382,2.60026792766989,2.79788414209466,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.687504604022821,NA,NA,NA,1.73750689685269,3.80590340167626,2.95919417310801,0.5,25.4091253498983,NA,0.7045454545454546,0.73,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
132,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.767595771361313,0.678350179943641,0.616624314718226,NA,2.00313873436258,0.459110666850062,4.55087476643545,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.650061975435335,0.99307063257318,0.706296340000193,NA,2.91399539630809,0.576008012792765,3.6223156297812,0.5,90.5622472117304,NA,0.8333333333333334,1,CBC2StepAsymRW_CBCdriftDiffusionLR
132,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.559488406130455,NA,0.86268666074645906,NA,2.0681855244746,6.48452384105474,1.774165951145,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.362086245104865,NA,0.681542072923823,NA,2.08973075545537,7.40882413656859,1.52579766101735,0.5,-50.5428007828901,NA,0.8571428571428571,1,CBC2StepRW_CBCdriftDiffusionLR
132,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.259186203466229,NA,NA,NA,0.778888778294477,12.3370574288252,1.05925894616141,0.5,0.655013687783171,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.39653472870405,NA,NA,NA,0.7759697734022,14.999649576739,1.17085061480075,0.5,-77.0299947030609,0.320524222718875,0.8571428571428571,1,CBCpearceHall_CBCdriftDiffusionLR
132,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.143886806367896,0.949858496850094,NA,NA,0.8292983408093,1.60123856401543,4.61645450923388,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.06916560777435,0.519416720072168,NA,NA,1.05592729302279,2.53368913888186,4.5016227348848,0.5,81.9798120577472,NA,0.8333333333333334,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
132,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.16981966269758,NA,NA,NA,1.34752475735486,6.37745720102653,3.64332491647081,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.205908241105019,NA,NA,NA,1.32352184487731,5.74726975460824,3.53872821189691,0.5,33.968016478341,NA,0.9285714285714286,1,CBCsimpleRW_CBCdriftDiffusionLR
132,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0311285629182079,0.657170797146128,0.674300066587304,0.473772310672742,2.68348799814154,10.8584925699629,3.36147402935975,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0279906799055903,0.726934121937484,0.654439371280574,0.569338862106076,2.69994845423485,10.1542845610172,2.96236038465629,0.5,-31.4931661282655,NA,0.9318181818181818,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR
132,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.561281619329088,0.990399505867596,0.0236024385218031,0.0848974534664408,1.96665476668614,8.29868420926329,1.4324006969209,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.826567919477577,0.653252169531246,4.12474283760789e-4,0.103401355427498,1.94091725971607,6.95436900112756,1.734375,0.5,-62.3579199558532,NA,1,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
132,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.25570606334609,NA,0.577876121471056,NA,2.98318344060702,5.35554701057086,1.83463451849984,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.0376225966845096,NA,0.634553374667217,NA,2.9747164495586,6.39312930019115,2.02111613990843,0.5,-26.1278695760045,NA,0.9090909090909091,1,CBCbothPairsRW_CBCdriftDiffusionLR
132,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.821334957264743,NA,0.692553514574188,NA,1.42002542642318,14.1792582683226,3.97469715564813,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.590819682527763,NA,0.919140489150429,NA,1.41138667196889,14.9955216555214,4.55894876256696,0.5,-85.6428924179591,NA,0.9318181818181818,1,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
132,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.835232538306371,NA,NA,NA,0.710794516544907,9.56421517539646,3.105373530242,0.5,0.485305129630599,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.999257198510106,NA,NA,NA,0.757088780952444,8.86212551213215,2.48350687107683,0.5,-5.42060069938963,0.346290874545013,0.9318181818181818,1,CBCpearceHall_CBCdriftDiffusionLR
132,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.0350927676087799,NA,NA,NA,2.95177964206181,8.69398779974447,4.54505062800506,0.5,0.78552392737862,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.00317165705916189,NA,NA,NA,3.0067346933949,8.92754123925229,3.54822071900823,0.5,-32.3577200646951,0.807858476231195,0.9545454545454546,1,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
132,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.988780636375563,0.690058216366602,NA,NA,1.52619327717966,10.9591801070818,2.55605009338781,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.886742982352373,0.740200257898605,NA,NA,1.54491780731881,10.0903475825363,2.13800284448411,0.5,-37.3767864159078,NA,0.9090909090909091,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
132,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.781092465973096,0.712155565689368,NA,NA,2.68298075208081,5.59214616092015,3.046143480847,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.934091584200623,0.500955205064985,NA,NA,2.65761972182222,6.10441311130488,3.46901470660691,0.5,-31.2394517253292,NA,0.9318181818181818,1,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
132,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0556023349008653,NA,NA,NA,0.487399422016631,10.8133663055848,4.48092063319066,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0456689726641492,NA,NA,NA,0.640443308438758,12.0016205668483,4.14875381017669,0.5,76.7719368545445,NA,0.8636363636363636,1,CBCsimpleRW_CBCdriftDiffusionLR
132,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.186398093898285,NA,NA,NA,2.45906374938304,5.55673623871669,3.21936154062499,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0793093498094386,NA,NA,NA,2.49488592823611,11.2935967034361,3.09147086954732,0.5,-1.04665861159814,NA,0.9318181818181818,1,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
133,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.93324579053725,0.31022658306027,0.618407484133949,NA,0.67960228345604,9.55304897339837,2.69024432882752,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.977166307873468,0.32452421093068,0.0766019260546305,NA,0.681782237539261,10.6333435118743,3.20341014484435,0.5,-27.2703287840832,NA,0.8571428571428571,0.81,CBC2StepAsymRW_CBCdriftDiffusionLR
133,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.228071595244639,NA,0.0538454826154415,NA,2.74586027399496,4.95815178643755,1.21867618084839,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.226132408564989,NA,0.094964011666284,NA,2.75358796002152,5.2503861116756,1.29139739926494,0.5,-4.37764655998155,NA,0.7380952380952381,0.81,CBC2StepRW_CBCdriftDiffusionLR
133,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.471934003790253,NA,NA,NA,1.92186639888348,8.65214295257756,2.01450474061522,0.5,0.7556783695281,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.393543559065364,NA,NA,NA,1.92761885872445,7.68038217940979,1.84379915485023,0.5,-13.8552419826529,0.718006327269793,0.8571428571428571,0.81,CBCpearceHall_CBCdriftDiffusionLR
133,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0366529828342931,0.640497861007541,NA,NA,0.929573432743364,6.76618959535631,3.87451261292189,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0344231703098176,0.758122061670795,NA,NA,0.905781377513538,4.84811546401484,3.22679051594441,0.5,42.4733820883615,NA,0.7380952380952381,0.81,CBCsimpleAsymRW_CBCdriftDiffusionLR
133,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.877193600765705,NA,NA,NA,0.951603390538631,2.46162253394499,3.86530999731075,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.971184593811912,NA,NA,NA,1.07208355044288,2.21254635072636,3.24446554115221,0.5,32.3160628233398,NA,0.7619047619047619,0.81,CBCsimpleRW_CBCdriftDiffusionLR
133,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.18019553337978,0.708672259298308,0.125819118420716,0.32141499889610903,2.65124540037235,1.38894972645223,4.66863264630988,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.00734765245986579,0.748031422186299,0.424760997238763,0.370149519724247,2.95871350028853,1.53040627248934,4.24784825507835,0.5,86.8722203515148,NA,0.6818181818181818,0.82,CBCbothPairsAsymRW_CBCdriftDiffusionLR
133,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.160900696716459,0.812981030985805,0.711555021898215,0.616359290836278,0.752417950645308,3.31649637369293,4.97073103551546,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.264370597365925,0.810114856274865,0.720873618287303,0.779824752751766,0.973545922330332,3.40698537944898,4.09959283040922,0.5,30.5301259787958,NA,0.7954545454545454,0.82,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
133,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.158346793944742,NA,0.997907024867186,NA,2.73093636438531,13.9952396171516,2.19876501487412,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.177626808588992,NA,0.998380602489108,NA,2.72764006362526,14.9990304350465,2.39689924692206,0.5,-40.7346474386689,NA,0.75,0.82,CBCbothPairsRW_CBCdriftDiffusionLR
133,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.786778974242636,NA,0.229072277943596,NA,0.676928608554044,2.13341005427606,3.83832284386606,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.771837150966286,NA,0.199956504547212,NA,0.740435435729459,1.82258281078358,3.39471311120991,0.5,59.5598893188655,NA,0.7272727272727273,0.82,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
133,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.935547841390598,NA,NA,NA,2.59943659672129,6.18585785114453,4.38218815264055,0.5,0.964263723651494,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.900586552872587,NA,NA,NA,2.66678177491045,7.73838260972715,4.99735725655201,0.5,23.0624077955079,0.998327688904288,0.8636363636363636,0.82,CBCpearceHall_CBCdriftDiffusionLR
133,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.0479695129863789,NA,NA,NA,2.20413644913591,11.8368616499566,4.01200100512469,0.5,0.595440371482573,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.00274364878639966,NA,NA,NA,2.25184110948391,12.4498407991223,3.12224210336186,0.5,-26.7720099248936,0.554818286556814,0.9090909090909091,0.82,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
133,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0377205699864831,0.20908877978226,NA,NA,2.48945121209636,4.50027706032859,4.22123033213951,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.120628180666249,0.573310097506339,NA,NA,2.5829130498178,1.74455600002617,3.51844347782934,0.5,103.912068593812,NA,0.6590909090909091,0.82,CBCsimpleAsymRW_CBCdriftDiffusionLR
133,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.860360113372178,0.463822309459562,NA,NA,1.61030363310965,2.40005764844421,1.41194821157564,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.998449800799547,0.283353944596862,NA,NA,1.60689264566833,2.23898568665685,1.28350588680263,0.5,-0.303109463650854,NA,0.8181818181818182,0.82,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
133,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.621356539875671,NA,NA,NA,2.10829572709348,13.1877021280696,1.26898412735832,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.562460739159406,NA,NA,NA,2.11554473442487,13.62132220833,1.09394669107455,0.5,-51.7524351708477,NA,0.8636363636363636,0.82,CBCsimpleRW_CBCdriftDiffusionLR
133,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.43750496513652,NA,NA,NA,2.96672139731327,3.10334914163965,4.27937719413078,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.427455052034258,NA,NA,NA,3.05827539015549,3.00272459103542,3.69063936645661,0.5,49.2304005121786,NA,0.8409090909090909,0.82,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
134,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.766276191103579,0.136689459705545,0.694808373385463,NA,0.491126244479297,11.779137499084401,4.53720668699743,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.915332596736445,0.121114643990557,0.688327847446956,NA,0.496359635786804,9.5133049709714,3.70472260463815,0.5,-27.49842045032,NA,0.9523809523809523,0.71,CBC2StepAsymRW_CBCdriftDiffusionLR
134,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.254457014172126,NA,0.106917407571446,NA,2.32935087085961,10.2897602858857,3.67465549315513,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.247298536704748,NA,0.0883802015456593,NA,2.39498891691418,11.6290816957793,3.34831817413631,0.5,15.8900730276124,NA,0.8809523809523809,0.71,CBC2StepRW_CBCdriftDiffusionLR
134,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.712711006546103,NA,NA,NA,1.86624724690975,14.1994193355212,2.44249295855908,0.5,0.799736624625427,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.703091620188304,NA,NA,NA,1.85457099819139,13.4164301285517,2.46943773751352,0.5,-22.5470787594143,0.855233453362565,0.7142857142857143,0.71,CBCpearceHall_CBCdriftDiffusionLR
134,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.833221346364868,0.933481113360397,NA,NA,2.93072868334524,13.4296478631293,1.79002251974003,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.785953951765426,0.893992859304359,NA,NA,2.94451324340081,13.8307342027235,1.44335667520118,0.5,-75.5230116461747,NA,0.6666666666666666,0.71,CBCsimpleAsymRW_CBCdriftDiffusionLR
134,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.597952353324401,NA,NA,NA,1.73798786077311,5.47371597744229,1.59265595458157,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.515813717337993,NA,NA,NA,1.79833534980649,6.90939969087044,1.38407638075443,0.5,-9.71274192340903,NA,0.6666666666666666,0.71,CBCsimpleRW_CBCdriftDiffusionLR
134,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.697540276077487,0.271690572404782,0.431060928386657,0.921303207425086,2.592713742588,5.07979603801154,4.87761571489292,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.904101013528869,0.27637317622851,0.344546867962693,0.996221765992034,2.60344767244804,5.00941862371524,4.53291287728236,0.5,65.2953015754143,NA,0.7272727272727273,0.73,CBCbothPairsAsymRW_CBCdriftDiffusionLR
134,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.851652542198578,0.965905130092845,0.853630057308998,0.26498243584014203,1.80216360259959,3.66166329935197,3.3396632281802,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.84972347474274,0.994234463754186,0.889179688693138,0.107640814492202,1.85210913798699,3.75631374527808,3.10291032148276,0.5,5.17299453782827,NA,0.6590909090909091,0.73,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
134,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.818601483704016,NA,0.210663073258946,NA,1.14628632039866,7.89017877127405,4.11540378428591,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.871865769297298,NA,0.221055418986766,NA,1.09786182839008,6.95396518300167,4.72177425649861,0.5,9.89267565834944,NA,0.6590909090909091,0.73,CBCbothPairsRW_CBCdriftDiffusionLR
134,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.292792200050899,NA,0.879698403005824,NA,1.11817322622111,4.98909331637517,3.25696060029013,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.264932239931067,NA,0.928017729111839,NA,1.16951726188962,4.32311388174759,2.7118032021809,0.5,-4.39795416413158,NA,0.7272727272727273,0.73,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
134,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.379839195940735,NA,NA,NA,0.553335215055595,4.99288458422655,1.00434697789441,0.5,0.218675556996255,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.469584833394333,NA,NA,NA,0.552920049342087,3.12786301620426,1.02070622286245,0.5,-3.92981879973156,0.729950121724612,0.7045454545454546,0.73,CBCpearceHall_CBCdriftDiffusionLR
134,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.765977036931768,NA,NA,NA,0.659742505932152,2.34838305487826,3.68331861856414,0.5,0.167526817869358,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.988759480300919,NA,NA,NA,0.861110872557973,1.69773875037375,3.23044125450256,0.5,55.7323438743529,0.0939730693379219,0.6590909090909091,0.73,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
134,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.289821440537847,0.419016101841608,NA,NA,1.30231853927038,11.2252230003933,2.06911808254845,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.297200062852817,0.444626720913581,NA,NA,1.28972690959741,11.1545864988344,2.07774687951644,0.5,13.7268351596412,NA,0.6363636363636364,0.73,CBCsimpleAsymRW_CBCdriftDiffusionLR
134,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.419597459552926,0.415742421315967,NA,NA,2.40129189562276,2.06281035700087,1.01520028635232,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.233279219663849,0.355499249270414,NA,NA,2.39351358334957,7.01805890142517,1.17257623667169,0.5,-6.78949426811492,NA,0.6818181818181818,0.73,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
134,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.604741037316483,NA,NA,NA,0.553678823775296,0.371181505787529,4.55005482327824,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.395740929410081,NA,NA,NA,0.879244639167451,0.591339337485567,3.9427353267926,0.5,125.320138968413,NA,0.5,0.73,CBCsimpleRW_CBCdriftDiffusionLR
134,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.571660328633271,NA,NA,NA,0.989745513553547,12.109779042034,4.46230824625866,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.591579803840175,NA,NA,NA,1.00365218436975,10.1765412175803,3.82978016188406,0.5,1.91648005369569,NA,0.5909090909090909,0.73,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
135,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.627041502658177,0.16713092410827,0.728295914493557,NA,0.854860266048491,0.60430287035795,2.88059933187236,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.981341820746771,0.323096850404964,0.27145994221064,NA,0.888984836076892,0.672702567848799,2.93720639774114,0.5,86.5044287637876,NA,0.6904761904761905,0.71,CBC2StepAsymRW_CBCdriftDiffusionLR
135,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.223294867809087,NA,0.501578451319083,NA,2.02117252274199,3.27612790238593,3.51018415987486,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.297671350803698,NA,0.337443383951873,NA,2.17179313407603,3.31323775316456,2.76732566483271,0.5,37.6691339588123,NA,0.9047619047619048,0.71,CBC2StepRW_CBCdriftDiffusionLR
135,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.18319887104077,NA,NA,NA,1.43199118424459,4.30441085282445,1.30873005084349,0.5,0.624185546168446,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.00438521369316658,NA,NA,NA,1.44935387402817,5.11619305498974,1.28471116971756,0.5,0.483253504637127,0.552973735146526,0.6666666666666666,0.71,CBCpearceHall_CBCdriftDiffusionLR
135,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.853160384059044,0.623691856387031,NA,NA,1.0691656223103,13.4492059208403,4.9769972382519,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.765597358428112,0.629386780908489,NA,NA,1.04883099461672,12.2061015542029,4.99925991091106,0.5,-9.46908205594332,NA,0.6666666666666666,0.71,CBCsimpleAsymRW_CBCdriftDiffusionLR
135,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.142260938691847,NA,NA,NA,0.422295673610342,3.8380176007079,3.96347193066249,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.119292763180786,NA,NA,NA,0.585798999397054,5.06295017541964,3.38794379650503,0.5,83.9576897304551,NA,0.7380952380952381,0.71,CBCsimpleRW_CBCdriftDiffusionLR
135,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.951696631924259,0.848542905495746,0.541842216180179,0.361935062028041,0.913221868901488,3.05317443500868,1.32893912877083,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.994946973436843,0.999795708021325,0.00389050193939666,0.545160390622556,0.933427869734397,3.15258662106122,1.24208304306073,0.5,-3.97750777401401,NA,0.5681818181818182,0.73,CBCbothPairsAsymRW_CBCdriftDiffusionLR
135,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0976212564406866,0.800497803416141,0.558476205505575,0.18437699770049,1.87633289749941,13.4379943015767,4.17409463279529,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.129204824312868,0.81921771215809,0.561389976336629,0.192702566401511,1.89070068692461,13.3991817401444,3.83388187869292,0.5,-40.4126009256518,NA,0.6363636363636364,0.73,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
135,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.629293266558947,NA,0.65083199863886,NA,1.02079782428637,14.3752099958404,3.56765789817582,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.617609477433593,NA,0.647885566894195,NA,1.06081471034606,14.9636853097172,2.80270560228856,0.5,-20.8350505890133,NA,0.7272727272727273,0.73,CBCbothPairsRW_CBCdriftDiffusionLR
