ID,filename,session,trial,mod2Type,stimPair,triplet,matchingPair,nonMatchingPair,frequency,reactionTime,version,run,simpleSurprise,nonMatchPairSurprise,group
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,24,tac,1B,NA,NA,NA,0.5,2.03616710000097,v1,MR,2.07944154167984,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,25,tac,1B,NA,NA,NA,0.5,NA,v1,MR,1.88706964903238,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,26,tac,2C,NA,NA,NA,0.5,2.41402089999974,v1,MR,2.14006616349627,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,27,tac,0B,NA,NA,NA,0.36,-0.00661579999905371,v1,MR,2.4567357728213,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,28,tac,1A,NA,NA,NA,0.14,2.16300190000038,v1,MR,2.89037175789616,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,29,tac,0B,NA,NA,NA,0.36,2.94416400000046,v1,MR,2.22462355152433,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,30,tac,2C,NA,NA,NA,0.5,2.69848320000165,v1,MR,2.02814824729229,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,31,tac,2C,NA,NA,NA,0.5,2.57235260000016,v1,MR,1.87180217690159,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,32,tac,1B,NA,NA,NA,0.5,2.38433470000018,v1,MR,1.89711998488588,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,33,tac,2C,NA,NA,NA,0.5,2.66456210000069,v1,MR,1.76766191764899,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,34,tac,0B,NA,NA,NA,0.36,3.40869860000203,v1,MR,2.12823170584927,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,35,tac,2A,NA,NA,NA,0.36,2.4184079000006,v1,MR,2.37490575457367,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,36,tac,1C,NA,NA,NA,0.36,2.35497400000168,v1,MR,2.17475172148416,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,37,tac,0A,NA,NA,NA,0.5,0.103821400001834,v1,MR,2.01490302054226,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,38,tac,1B,NA,NA,NA,0.5,2.27578310000172,v1,MR,1.88273124743378,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,39,tac,2A,NA,NA,NA,0.36,2.79985010000019,v1,MR,2.24070968927596,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,40,tac,0C,NA,NA,NA,0.14,1.7934004000017,v1,MR,3.17805383034795,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,41,tac,2B,NA,NA,NA,0.14,2.46176750000086,v1,MR,3.19867311755068,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,42,tac,0A,NA,NA,NA,0.5,3.25523140000223,v1,MR,1.96611285637283,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,1,aud,0A,NA,NA,NA,0.5,2.43208249999952,v1,MR,2.19722457733622,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,2,aud,2C,NA,NA,NA,0.5,2.58293719999983,v1,MR,2.30258509299405,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,3,aud,0B,NA,NA,NA,0.36,2.29098559999966,v1,MR,2.39789527279837,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,4,aud,1C,NA,NA,NA,0.36,2.36830069999996,v1,MR,2.484906649788,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,5,aud,2B,NA,NA,NA,0.14,2.72160480000002,v1,MR,2.56494935746154,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,6,aud,0A,NA,NA,NA,0.5,2.53347179999946,v1,MR,1.94591014905531,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,7,aud,1B,NA,NA,NA,0.5,3.01284440000018,v1,MR,2.70805020110221,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,8,aud,1B,NA,NA,NA,0.5,2.80661510000027,v1,MR,2.07944154167984,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,9,aud,2A,NA,NA,NA,0.36,3.30273750000015,v1,MR,2.83321334405622,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,10,aud,0B,NA,NA,NA,0.36,2.73678159999963,v1,MR,2.19722457733622,NA,children
CBC_1039,CBC_1039_MSI_AV_v1_Vset6_Aset3_2024-01-31_14h41.16.850.csv,2,11,aud,2A,NA,NA,NA,0.36,2.55234169999949,v1,MR,2.2512917986065,NA,children
