ID,filename,session,trial,mod2Type,stimPair,triplet,frequency,rewardAccurate,reactionTime,choice,choiceAccurate,choiceLeft,choiceRight,reward,beliefPair,beliefPairNorm,beliefOtherPair,beliefOtherPairNorm,rewardPE,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,fit_delta1,fit_alpha22,version,run,alphaT,model,mBIC
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,23,aud,1A,NA,0.14,1,3.07101599999987,0,1,NA,NA,1,0.498234044013765,NA,NA,NA,0.498234044013765,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,24,aud,2B,NA,0.14,1,1.127950099999,1,0,NA,NA,0,0.5,NA,NA,NA,-0.5,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,25,aud,0A,NA,0.5,0,NA,NA,NA,NA,NA,NA,0.539092282898206,NA,NA,NA,0,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,26,aud,1C,NA,0.36,1,2.58562850000089,0,1,NA,NA,1,0.430927664160311,NA,NA,NA,0.430927664160311,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,27,aud,0A,NA,0.5,1,2.66695690000051,0,0,NA,NA,0,0.539092282898206,NA,NA,NA,-0.460907717101794,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,28,aud,1C,NA,0.36,1,2.87187880000056,0,1,NA,NA,1,0.4000567115584,NA,NA,NA,0.4000567115584,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,29,aud,2B,NA,0.14,1,3.44094409999889,0,1,NA,NA,1,0.498234044013765,NA,NA,NA,0.498234044013765,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,30,aud,0A,NA,0.5,1,1.51173960000051,0,0,NA,NA,0,0.540720168382442,NA,NA,NA,-0.459279831617558,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,31,aud,1B,NA,0.5,1,2.36807869999939,0,0,NA,NA,0,0.540720168382442,NA,NA,NA,-0.459279831617558,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,32,aud,0A,NA,0.5,1,2.5945929999998,1,1,NA,NA,1,0.542342304318446,NA,NA,NA,0.457657695681554,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,33,aud,1C,NA,0.36,1,1.3635319999994,0,1,NA,NA,1,0.371397303477323,NA,NA,NA,0.371397303477323,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,34,aud,0B,NA,0.36,1,2.53397120000045,0,1,NA,NA,1,0.494720821615321,NA,NA,NA,0.494720821615321,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,35,aud,2C,NA,0.5,0,2.16615850000017,1,1,NA,NA,0,0.655208991512967,NA,NA,NA,-0.655208991512967,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,36,aud,0B,NA,0.36,1,2.78614310000012,0,1,NA,NA,1,0.459279831617558,NA,NA,NA,0.459279831617558,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,37,aud,2C,NA,0.5,1,1.48393519999991,1,1,NA,NA,1,0.652894851031372,NA,NA,NA,0.347105148968628,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,38,aud,1B,NA,0.5,1,2.87671340000088,0,0,NA,NA,0,0.542342304318446,NA,NA,NA,-0.457657695681554,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,39,aud,1B,NA,0.5,1,2.26674560000174,1,1,NA,NA,1,0.543958711013117,NA,NA,NA,0.456041288986883,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,40,aud,2A,NA,0.36,1,2.78537770000185,0,1,NA,NA,1,0.4000567115584,NA,NA,NA,0.4000567115584,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,41,aud,0C,NA,0.14,1,3.11162560000048,0,1,NA,NA,1,0.464180818302691,NA,NA,NA,0.464180818302691,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_AV_v1_Vset3_Aset1_2024-01-21_17h15.38.801.csv,3,42,aud,2A,NA,0.36,1,2.50416499999847,1,0,NA,NA,0,0.371397303477323,NA,NA,NA,-0.371397303477323,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0716383633946188,0.0035319119724706,NA,0.815844049512426,2.9361751333132,2.80465787020976,0.5,81.050139398565,NA,NA,v1,MR,NA,CBCsimpleAsymRW_CBCdriftDiffusionLR,181.0212269667213
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,1,tac,1C,NA,0.36,1,1.75748960000055,0,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,2,tac,0A,NA,0.5,1,2.62117540000145,1,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,3,tac,2C,NA,0.5,1,3.13983740000185,0,0,NA,NA,0,0.5,NA,NA,NA,-0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,4,tac,0A,NA,0.5,1,2.70854980000149,1,1,NA,NA,1,0.951946041526017,NA,NA,NA,0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,5,tac,2B,NA,0.14,1,4.78517140000076,0,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,6,tac,0A,NA,0.5,1,1.85646559999986,1,1,NA,NA,1,0.995381634149961,NA,NA,NA,0.00461836585003861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,7,tac,1C,NA,0.36,1,2.48822910000126,0,1,NA,NA,1,0.0480539584739832,NA,NA,NA,0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,8,tac,2A,NA,0.36,1,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,9,tac,1B,NA,0.5,1,2.34570420000091,1,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,10,tac,2A,NA,0.36,1,3.73359850000088,0,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,11,tac,1B,NA,0.5,1,2.87542519999988,1,1,NA,NA,1,0.951946041526017,NA,NA,NA,0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,12,tac,2C,NA,0.5,1,2.68727650000073,0,0,NA,NA,0,0.951946041526017,NA,NA,NA,-0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,13,tac,0B,NA,0.36,1,3.65865420000046,0,1,NA,NA,1,0.5,NA,NA,NA,0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,14,tac,1A,NA,0.14,1,2.42370130000018,1,0,NA,NA,0,0.5,NA,NA,NA,-0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,15,tac,2C,NA,0.5,1,3.21212630000082,0,0,NA,NA,0,0.995381634149961,NA,NA,NA,-0.00461836585003861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,16,tac,1B,NA,0.5,1,3.32056660000126,1,1,NA,NA,1,0.995381634149961,NA,NA,NA,0.00461836585003861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,17,tac,2C,NA,0.5,1,3.54026490000069,1,1,NA,NA,1,0.999556138478449,NA,NA,NA,4.43861521550848e-4,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,18,tac,0B,NA,0.36,1,2.91094690000136,0,1,NA,NA,1,0.0480539584739832,NA,NA,NA,0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,19,tac,2A,NA,0.36,1,3.00132570000096,1,0,NA,NA,0,0.0480539584739832,NA,NA,NA,-0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,20,tac,0C,NA,0.14,1,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,21,tac,1B,NA,0.5,0,2.7955803000004402,1,1,NA,NA,0,0.999556138478449,NA,NA,NA,-0.999556138478449,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,22,tac,0A,NA,0.5,1,2.83720320000248,0,0,NA,NA,0,0.999556138478449,NA,NA,NA,-4.43861521550848e-4,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,23,tac,1C,NA,0.36,1,2.41500230000202,0,1,NA,NA,1,0.0046183658500386,NA,NA,NA,0.00461836585003861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,24,tac,2B,NA,0.14,1,2.47765270000127,1,0,NA,NA,0,0.0480539584739832,NA,NA,NA,-0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,25,tac,0A,NA,0.5,1,3.7806117000018302,1,1,NA,NA,1,0.99995734139375,NA,NA,NA,4.26586062496348e-5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,26,tac,1B,NA,0.5,1,2.34439670000029,0,0,NA,NA,0,0.0960652583417168,NA,NA,NA,-0.903934741658283,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,27,tac,2A,NA,0.36,1,3.01064840000072,1,0,NA,NA,0,0.0046183658500386,NA,NA,NA,-0.0046183658500386,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,28,tac,0B,NA,0.36,1,3.24426730000232,0,1,NA,NA,1,0.0046183658500386,NA,NA,NA,0.00461836585003861,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,29,tac,2A,NA,0.36,1,2.32798120000007,1,0,NA,NA,0,4.43861521550834e-4,NA,NA,NA,-4.43861521550834e-4,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,30,tac,1B,NA,0.5,1,2.83741910000208,1,1,NA,NA,1,0.913124714922324,NA,NA,NA,0.0868752850776757,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,31,tac,0C,NA,0.14,1,4.16959020000104,1,0,NA,NA,0,0.5,NA,NA,NA,-0.5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,32,tac,1A,NA,0.14,1,2.43492750000041,1,0,NA,NA,0,0.0480539584739832,NA,NA,NA,-0.0480539584739832,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,33,tac,2C,NA,0.5,1,3.06536659999983,0,0,NA,NA,0,0.99995734139375,NA,NA,NA,-4.26586062496348e-5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,34,tac,0B,NA,0.36,1,2.55613660000199,1,0,NA,NA,0,4.43861521550828e-4,NA,NA,NA,-4.43861521550828e-4,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,35,tac,2C,NA,0.5,1,2.94849769999928,1,1,NA,NA,1,0.999995900170213,NA,NA,NA,4.09982978655243e-6,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,36,tac,0B,NA,0.36,1,2.55550730000141,0,1,NA,NA,1,4.2658606249605e-5,NA,NA,NA,4.26586062496348e-5,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.903892083052034,NA,NA,1.61212268640379,0.225119464761319,2.34223828113808,0.5,66.2607017338535,NA,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,147.65816200338003
