trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
24,0,24,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,3.71372710086949,2.40378712856304,None,304.81097729999965,None,307.19457716000034,307.19457716000034,307.2109589600004,None,[],['b'],[1.0344365999999354],309.19842790000075,None,b,3.0344365999999354,1,1,0.68,None,312.9084120999996,None,312.9084120999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
25,0,25,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.11514536789087,2.78346932462847,None,314.7110709999997,None,317.4779672599998,317.4779672599998,317.49475465999967,None,[],['b'],[1.1488257999999405],319.48283380000066,None,b,3.1488257999999405,1,1,0.6923076923076923,None,323.5949844000006,None,323.5949844000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
26,0,26,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,3.02234236141277,1.94858485820231,None,325.39484860000084,None,327.32791886000086,327.32791886000086,327.3445762600004,None,[],['b'],[0.9587014999988241],329.3329639000003,None,b,2.958701499998824,1,1,0.7037037037037037,None,332.3605048999998,None,332.3605048999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
27,0,27,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,3.35133458220192,2.96653053743745,None,334.1611905999998,None,337.1115810600004,337.1115810600004,337.12783176000084,None,[],['b'],[1.8528696999992462],339.1155199999994,None,b,3.8528696999992462,0,0,0.6785714285714286,None,342.470274700001,None,342.470274700001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
28,0,28,0,,,,,,,,,,3,3.0,2.0,b,63.0,0.0,3.31929419319838,0.80788063606262,None,344.2782014000004,None,345.06112765999933,345.06112765999933,345.0778404600005,None,[],['b'],[0.47435459999996965],347.0675052000006,None,b,2.4743545999999697,1,0,0.6896551724137931,None,350.39501329999985,None,350.39501329999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
29,0,29,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,2.342239579230602,0.974903167432984,None,352.1946958999997,None,353.14441206000083,353.14441206000083,353.1608928599999,None,[],['z'],[0.4077702999993562],355.1478597000005,None,z,2.407770299999356,1,1,0.7,None,357.48676820000037,None,357.48676820000037,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
30,0,30,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,2.7134565917469198,1.27538462653558,None,359.2947690000001,None,360.5448941600007,360.5448941600007,360.56150055999933,None,[],['b'],[0.7306380999989415],362.5493972999993,None,b,2.7306380999989415,0,0,0.6774193548387096,None,365.2591874999998,None,365.2591874999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
31,0,31,0,,,,,,,,,,3,3.0,0.0,b,9.0,1.0,2.792365600763554,1.34668860557497,None,367.0613472999994,None,368.39463376000094,368.39463376000094,368.41117126000063,None,[],['b'],[0.6836508000005779],370.39837480000097,None,b,2.683650800000578,1,1,0.6875,None,373.1872459999995,None,373.1872459999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
32,0,32,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,2.433630701072358,1.52290599571961,None,374.99464369999987,None,376.4948431600005,376.4948431600005,376.51142486000026,None,[],['z'],[0.5111522999986846],378.4997524999999,None,z,2.5111522999986846,1,1,0.696969696969697,None,380.9301897999994,None,380.9301897999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
33,0,33,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,2.592312596923728,1.12425433982333,None,382.7451841000002,None,383.8446226600008,383.8446226600008,383.86126495999997,None,[],['z'],[0.40192089999891323],385.8496303000011,None,z,2.4019208999989132,1,1,0.7058823529411765,None,388.44600960000025,None,388.44600960000025,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
34,0,34,0,,,,,,,,,,2,0.0,1.0,b,63.0,0.0,3.68371079902891,3.1424449555106,None,390.2614687000005,None,393.3780312600011,393.3780312600011,393.39482166000016,None,[],['b'],[0.7673896999995122],395.3830873000006,None,b,2.7673896999995122,1,0,0.7142857142857143,None,399.0729142,None,399.0729142,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
35,0,35,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.678526077912375,1.95130344756745,None,400.87833409999985,None,402.81210206000105,402.81210206000105,402.82825195999976,None,[],['z'],[1.9034042999983285],404.81710569999996,None,z,3.9034042999983285,1,1,0.7222222222222222,None,407.5058657999998,None,407.5058657999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
36,0,36,0,,,,,,,,,,0,1.0,2.0,b,9.0,1.0,2.91303524001082,2.15533949826702,None,409.3116676999998,None,411.44481196000015,411.44481196000015,411.46114665999994,None,[],['b'],[0.5127050999990388],413.44728659999964,None,b,2.512705099999039,1,1,0.7297297297297297,None,416.35891509999965,None,416.35891509999965,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
37,0,37,0,,,,,,,,,,2,2.0,0.0,z,27.0,1.0,4.82531807167306,1.25920145784721,None,418.16158089999954,None,419.3948041599997,419.3948041599997,419.41147206000096,None,[],['b'],[1.9338860999987446],421.3971641999997,None,b,3.9338860999987446,0,0,0.7105263157894737,None,426.22295140000097,None,426.22295140000097,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
38,0,38,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,4.12485271162806,2.10421507306074,None,428.02831270000024,None,430.112190060001,430.112190060001,430.12814316000004,None,[],['b'],[0.4276471000002857],432.11508219999996,None,b,2.4276471000002857,1,1,0.717948717948718,None,436.23934290000034,None,436.23934290000034,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
39,0,39,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,3.7500315165247198,3.24569326556923,None,438.045129600001,None,441.27824426000006,441.27824426000006,441.2949006600011,None,[],['z'],[0.8797401999991052],443.2830988000005,None,z,2.8797401999991052,1,1,0.725,None,447.0434772000008,None,447.0434772000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
40,0,40,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,3.76873691643126,3.06992456303453,None,448.8452887000003,None,451.8953996599994,451.8953996599994,451.91197646,None,[],['b'],[1.0960529000012684],453.90015440000025,None,b,3.0960529000012684,1,1,0.7317073170731707,None,457.67919079999956,None,457.67919079999956,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
41,0,41,0,,,,,,,,,,1,0.0,2.0,z,27.0,1.0,2.6391747348430608,1.36309078069689,None,459.47839700000077,None,460.82862256000044,460.82862256000044,460.8452377600006,None,[],['z'],[1.2473213000002943],462.8335664999995,None,z,3.2473213000002943,1,1,0.7380952380952381,None,465.47591680000005,None,465.47591680000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
42,0,42,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,4.190022164497369,1.18065738546375,None,467.2784033000007,None,468.4451273600007,468.4451273600007,468.4616387599999,None,[],['b'],[0.441846999999143],470.4508478000007,None,b,2.441846999999143,1,1,0.7441860465116279,None,474.6455960000003,None,474.6455960000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
43,0,43,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,3.3728785608729996,0.77703640172831,None,476.44511749999947,None,477.21186356,477.21186356,477.2290923599994,None,[],['b'],[0.5719658000007257],479.21789680000074,None,b,2.5719658000007257,1,1,0.75,None,482.6021464000005,None,482.6021464000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,484.4118491999998,None,,,,,,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.39474340000015,None,None,489.39474340000015,494.3620503000002,,,,,,,,,,,,,CBC_1059,2,1,3,3,12,0.9,2024-01-26_15h04.43.497,MSI_TV_v3,2022.1.1,59.95739427555677,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 0, 1, 3]",0.45454545454545453,0.9090909090909091,0.7272727272727273,0.9090909090909091,29,0,15,,,,,,,,,,,,
