trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
32,0,32,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.40017271499661,1.38289892513751,None,363.86045600000034,None,365.22708004999856,365.22708004999856,365.24359605000006,None,[],['b'],[0.42856639999990875],367.2255430999994,None,b,2.4285663999999088,1,1,0.7272727272727273,None,371.6175994999994,None,371.6175994999994,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
33,0,33,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,4.7533305109883095,2.96653053743745,None,373.42714259999957,None,376.3772562499993,376.3772562499993,376.393846549999,z,['z'],None,,378.41771270000027,None,z,1.9299301999999443,1,1,0.7352941176470589,None,383.1713880999996,None,383.1713880999996,None,1.9299301999999443,[1.9299301999999443],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
34,0,34,0,,,,,,,,,,2,1.0,0.0,z,63.0,1.0,2.91303524001082,1.34668860557497,None,384.9765819999993,None,386.2939036499987,386.2939036499987,386.31065044999866,None,[],['z'],[0.9090561000011803],388.2974273999989,None,z,2.9090561000011803,1,1,0.7428571428571429,None,391.19955370000025,None,391.19955370000025,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
35,0,35,0,,,,,,,,,,0,2.0,1.0,b,9.0,1.0,4.61004669244928,1.43470440954152,None,393.01051969999935,None,394.4279669499987,394.4279669499987,394.44386065000015,None,[],['b'],[0.6661727000009705],396.42915509999875,None,b,2.6661727000009705,1,1,0.75,None,401.0351711000003,None,401.0351711000003,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
36,0,36,0,,,,,,,,,,2,0.0,1.0,b,63.0,1.0,4.53337421950507,2.15533949826702,None,402.8429954000003,None,404.9773451499999,404.9773451499999,404.9941850499994,None,[],['z'],[0.49345570000150474],406.981416300001,None,z,2.4934557000015047,0,0,0.7297297297297297,None,411.5163533999985,None,411.5163533999985,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
37,0,37,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,3.68371079902891,2.78346932462847,None,413.32637260000047,None,416.0938592499982,416.0938592499982,416.11057794999886,z,['z'],None,,418.11515080000027,None,z,1.3395075000007637,1,1,0.7368421052631579,None,421.80438370000047,None,421.80438370000047,None,1.3395075000007637,[1.3395075000007637],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
38,0,38,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,2.433630701072358,0.979776149765883,None,423.6102334999996,None,424.5608160500009,424.5608160500009,424.57743615000015,None,[],['z'],[2.1798678999984986],426.5639960999979,None,z,4.179867899998499,0,0,0.717948717948718,None,428.987303599999,None,428.987303599999,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
39,0,39,0,,,,,,,,,,0,3.0,2.0,z,63.0,0.0,2.92731383428727,0.952147612306987,None,430.79407979999814,None,431.7271455500007,431.7271455500007,431.743862849998,z,['z'],None,,433.7438363000001,None,z,1.3235534999985248,1,0,0.725,None,436.6719669999984,None,436.6719669999984,None,1.3235534999985248,[1.3235534999985248],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
40,0,40,0,,,,,,,,,,2,0.0,2.0,b,27.0,1.0,2.6391747348430608,1.52290599571961,None,438.4774218999992,None,439.97752374999925,439.97752374999925,439.99405324999987,None,[],['b'],[0.48158230000262847],441.99246029999995,None,b,2.4815823000026285,1,1,0.7317073170731707,None,444.6294565999997,None,444.6294565999997,None,,,,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
41,0,41,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.342239579230602,1.95130344756745,None,446.4431230000009,None,448.3773665500006,448.3773665500006,448.39410085,z,['z'],None,,450.4174009999988,None,z,1.7948437000013655,1,1,0.7380952380952381,None,452.77171349999844,None,452.77171349999844,None,1.7948437000013655,[1.7948437000013655],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
42,0,42,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,2.526044641065533,1.94858485820231,None,454.5775625999995,None,456.51089945,456.51089945,456.5264306499988,b,['b'],None,,458.5438393000004,None,b,1.5175464999992982,1,1,0.7441860465116279,None,461.0708190000005,None,461.0708190000005,None,1.5175464999992982,[1.5175464999992982],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
43,0,43,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,4.190022164497369,3.1963008326951,None,462.8776661000011,None,466.0441816499982,466.0441816499982,466.0608015499996,z,['z'],None,,468.0848784000009,None,z,1.9329883999998856,1,1,0.75,None,472.2771907999995,None,472.2771907999995,None,1.9329883999998856,[1.9329883999998856],,,,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,474.07762699999876,None,,,,,,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.06110999999873,None,None,479.06110999999873,484.04450709999946,,,,,,,,,,CBC_1015,2,4,3,4,14,0.95,2023-06-25_14h12.36.349,MSI_TV_v3,2022.1.1,59.78740793475932,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 1, 0, 3]",0.7272727272727273,0.6363636363636364,0.8181818181818182,0.8181818181818182,,,,,,,,,,,,
