trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
24,0,24,0,,,,,,,,,,0,0,1,b,63,1,2.433630701072358,2.49839527409216,None,515.3770738000003,None,517.8993489999993,None,517.8993489999993,None,517.9100735000001,None,None,517.8993489999993,None,['b'],[0.4719689000012295],519.8767706999988,None,b,2.4719689000012295,1,1,0.6,522.2967093999996,None,None,522.2967093999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
25,0,25,0,,,,,,,,,,3,2,3,b,63,1,4.01714354611405,2.22427187882546,None,524.1095711999988,None,526.3321715000002,None,526.3321715000002,None,526.342969349999,None,None,526.3321715000002,None,['z'],[1.0118585000018356],528.3270788999998,None,z,3.0118585000018356,0,0,0.5769230769230769,532.3277586999993,None,None,532.3277586999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
26,0,26,0,,,,,,,,,,0,0,2,b,27,1,2.629554641171433,1.34668860557497,None,534.1428770999992,None,535.4987445999996,None,535.4987445999996,None,535.5104457999995,None,None,535.4987445999996,None,"['z', 'b']","[0.4597256000015477, 1.6496276000016223]",537.4773003999999,None,z,2.4597256000015477,0,0,0.5555555555555556,540.0904821000004,None,None,540.0904821000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
27,0,27,0,,,,,,,,,,2,2,3,z,63,1,2.693348633324513,3.33124983260532,None,541.8927153000004,None,545.2320495999993,None,545.2320495999993,None,545.2436165999997,None,None,545.2320495999993,None,['z'],[1.1146065000011731],547.2103458999991,None,z,3.114606500001173,1,1,0.5714285714285714,549.8877432999998,None,None,549.8877432999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
28,0,28,0,,,,,,,,,,2,2,3,z,63,1,4.61004669244928,3.40155979865722,None,551.6935388999991,None,555.1132645999987,None,555.1132645999987,None,555.1101843500006,None,None,555.1132645999987,None,['z'],[0.6971259000001737],557.0926768999998,None,z,2.6971259000001737,1,1,0.5862068965517241,561.6966885999991,None,None,561.6966885999991,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
29,0,29,0,,,,,,,,,,1,1,3,b,27,1,4.82531807167306,3.24569326556923,None,563.5108225999993,None,566.7635664999998,None,566.7635664999998,None,566.7602089500002,None,['b'],566.7635664999998,None,None,,568.7648676999997,None,b,1.5730973000008817,1,1,0.6,573.600433399999,None,None,573.600433399999,None,[1.5730973000008817],,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
30,0,30,0,,,,,,,,,,2,3,0,b,9,1,4.53337421950507,3.4543169006169,None,575.4103016999998,None,578.8825524999993,None,578.8825524999993,None,578.8934388999995,None,None,578.8825524999993,None,['b'],[0.29181530000096245],580.8603979999989,None,b,2.2918153000009625,1,1,0.6129032258064516,585.3867892999988,None,None,585.3867892999988,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
31,0,31,0,,,,,,,,,,1,0,1,z,63,1,2.6391747348430608,1.1243895841892,None,587.1935637999995,None,588.3308421000002,None,588.3308421000002,None,588.3271579500002,None,None,588.3308421000002,None,['z'],[0.23978080000051705],590.3098508999992,None,z,2.239780800000517,1,1,0.625,592.9312876000004,None,None,592.9312876000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
32,0,32,0,,,,,,,,,,0,0,1,b,63,1,2.294664843639333,3.06992456303453,None,594.7436545,None,597.8320033999989,None,597.8320033999989,None,597.8436387999999,None,['z'],597.8320033999989,None,None,,599.8275942,None,z,1.9406977000016923,0,0,0.6060606060606061,602.1330524999994,None,['b'],602.1330524999994,None,[1.9406977000016923],[0.5750281999989966],,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
33,0,33,0,,,,,,,,,,1,0,1,z,63,1,3.2062024266105302,2.40378712856304,None,603.9436234999994,None,606.3653431999992,None,606.3653431999992,None,606.3773116000001,None,None,606.3653431999992,None,['z'],[0.1135658000021067],608.3428979,None,z,2.1135658000021067,1,1,0.6176470588235294,611.530678699999,None,None,611.530678699999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
34,0,34,0,,,,,,,,,,3,2,3,b,63,1,3.73326136168326,1.90743690794447,None,613.3429318999988,None,615.2666501000003,None,615.2666501000003,None,615.2771034999995,None,None,615.2666501000003,None,"['b', 'z']","[0.2880265000021609, 1.347830700000486]",617.2438731000002,None,b,2.288026500002161,1,1,0.6285714285714286,620.9749274999995,None,None,620.9749274999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
35,0,35,0,,,,,,,,,,0,2,0,z,27,1,3.31929419319838,2.6299100644723,None,622.7769862999994,None,625.4295480000001,None,625.4295480000001,None,625.4268894500007,None,None,625.4295480000001,None,['b'],[1.3938027000003785],627.410533799999,None,b,3.3938027000003785,0,0,0.6111111111111112,630.7263896999993,None,None,630.7263896999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
36,0,36,0,,,,,,,,,,1,0,1,z,63,1,3.02234236141277,1.12425433982333,None,632.5271028999996,None,633.6648107000001,None,633.6648107000001,None,633.6603487500003,None,None,633.6648107000001,None,['z'],[0.327089899999919],635.6437581999999,None,z,2.327089899999919,1,1,0.6216216216216216,638.6608944,None,None,638.6608944,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
37,0,37,0,,,,,,,,,,1,1,3,b,27,1,2.342239579230602,1.18065738546375,None,640.4606361999995,None,641.6639674999988,None,641.6639674999988,None,641.6602455500002,None,None,641.6639674999988,None,"['b', 'z']","[1.3195625000007567, 1.8637405000008584]",643.6435368999992,None,b,3.3195625000007567,1,1,0.631578947368421,645.9794536999998,None,['z'],645.9794536999998,None,,[0.28825330000108806],,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
38,0,38,0,,,,,,,,,,3,2,3,b,63,1,3.35133458220192,1.25920145784721,None,647.7938513999998,None,649.0658633999992,None,649.0658633999992,None,649.0771219000006,None,None,649.0658633999992,None,['z'],[1.216302300001189],651.0438624999988,None,z,3.216302300001189,0,0,0.6153846153846154,654.3770521999995,None,None,654.3770521999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
39,0,39,0,,,,,,,,,,2,1,3,z,27,1,2.92731383428727,0.979776149765883,None,656.1772607999992,None,657.1822202000003,None,657.1822202000003,None,657.1774654499992,None,"['b', 'z']",657.1822202000003,None,None,,659.1809003999988,None,b,1.5666129000001092,0,0,0.6,662.1157561,None,None,662.1157561,None,"[1.5666129000001092, 1.908690000000206]",,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
40,0,40,0,,,,,,,,,,3,2,1,b,9,1,2.91303524001082,1.27538462653558,None,663.9273925999987,None,665.2154371999986,None,665.2154371999986,None,665.2271645999998,None,None,665.2154371999986,None,['b'],[1.1571853000004921],667.1936910000004,None,b,3.157185300000492,1,1,0.6097560975609756,670.1051057000004,None,None,670.1051057000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
41,0,41,0,,,,,,,,,,1,1,0,b,63,0,2.496959177995529,1.52290599571961,None,671.9105903999989,None,673.4470935999998,None,673.4470935999998,None,673.4439969500005,None,None,673.4470935999998,None,['b'],[0.2791149000004225],675.4274774999994,None,b,2.2791149000004225,1,0,0.6190476190476191,677.9168527000002,None,['z'],677.9168527000002,None,,[1.5164370000002236],,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
42,0,42,0,,,,,,,,,,2,2,3,z,63,1,2.82320408183943,2.10421507306074,None,679.7272056000002,None,681.8461467999987,None,681.8461467999987,None,681.8436571499993,None,['z'],681.8461467999987,None,None,,683.8457199000004,None,z,1.4966527000015049,1,1,0.627906976744186,686.6833742999988,None,None,686.6833742999988,None,[1.4966527000015049],,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
43,0,43,0,,,,,,,,,,0,1,0,z,63,1,2.526044641065533,1.64421109900286,None,688.4942075999988,None,690.1518474000004,None,690.1518474000004,None,690.1604957999997,None,['z'],690.1518474000004,None,None,,692.143233499999,None,z,1.901555600001302,1,1,0.6363636363636364,694.6669129000002,None,None,694.6669129000002,None,[1.901555600001302],,,,,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,696.4773659999992,None,,,,,,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.4776055999992,None,None,701.4776055999992,None,,,,,,,,,,,,,CBC_1072,003,6,2,1,1,0.95,2024-02-02_15h59.48.628,MSI_AV_v3,2022.1.1,60.03748740667896,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[0, 1, 3, 2]",0.6363636363636364,0.5454545454545454,0.6363636363636364,0.7272727272727273,26,1,17,,,,,,,,,,,,
