trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,3,2,b,63,1,2.2759877950103027,2.10421507306074,None,174.79938029999994,None,176.88290752000003,176.88290752000003,176.89972412000034,None,[],,,['z'],178.87902459999987,None,z,2.757965300000251,0,0,0.3333333333333333,None,181.1750036000003,None,181.1750036000003,None,[0.7579653000002509],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
9,0,9,0,,,,,,,,,,0,2,3,b,63,1,2.6391747348430608,1.25920145784721,None,182.98299140000017,None,184.21525722000015,184.21525722000015,184.23230672000037,None,[],,,['z'],186.21023030000015,None,z,2.9165388000001258,0,0,0.3,None,188.84509400000024,None,188.84509400000024,None,[0.9165388000001258],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
10,0,10,0,,,,,,,,,,2,1,3,z,27,1,4.61004669244928,1.64421109900286,None,190.649633,None,192.26621692000018,192.26621692000018,192.28277812000024,None,[],,,['z'],194.26400449999983,None,z,2.531184800000119,1,1,0.36363636363636365,None,198.8918687000005,None,198.8918687000005,None,[0.5311848000001191],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
11,0,11,0,,,,,,,,,,1,1,0,z,63,0,4.01714354611405,1.52290599571961,None,200.69961849999981,None,202.19913731999978,202.19913731999978,202.21543752000062,None,[],,,"['z', 'b']",204.19316789999993,None,z,2.4203950000000987,1,0,0.4166666666666667,None,208.22056370000064,None,208.22056370000064,None,"[0.42039500000009866, 2.36168330000055]",,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
12,0,12,0,,,,,,,,,,0,2,3,b,63,1,2.82320408183943,1.25817747924478,None,210.03193120000014,None,211.26626742,211.26626742,211.28313382000024,None,[],,,['b'],213.26978360000066,None,b,2.8324151999995593,1,1,0.46153846153846156,None,216.09903190000023,None,216.09903190000023,None,[0.8324151999995593],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
13,0,13,0,,,,,,,,,,1,0,2,b,27,1,2.792365600763554,1.94858485820231,None,217.89958380000007,None,219.83214381999997,219.83214381999997,219.84876892000003,None,[],,,['b'],221.82824290000008,None,b,2.369010899999921,1,1,0.5,None,224.64476819999982,None,224.64476819999982,None,[0.3690108999999211],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
14,0,14,0,,,,,,,,,,3,0,1,z,63,1,4.72585056748869,0.761758675042088,None,226.44960619999983,None,227.18298031999976,227.18298031999976,227.19948822000052,z,['z'],1.2209544000006645,[1.2209544000006645],None,229.22067049999987,None,z,1.2209544000006645,1,1,0.5333333333333333,None,233.9457413,None,233.9457413,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
15,0,15,0,,,,,,,,,,2,3,2,b,63,1,2.294664843639333,3.1963008326951,None,235.7496931000005,None,238.93358552000055,238.93358552000055,238.94986701999997,None,[],,,"['z', 'b', 'b']",240.93732499999987,None,z,2.608971599999677,0,0,0.5,None,243.21879160000026,None,243.21879160000026,None,"[0.608971599999677, 0.9858875999998418, 1.8830066999998962]",,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
16,0,16,0,,,,,,,,,,3,1,2,b,9,1,2.592312596923728,2.78346932462847,None,245.03318790000048,None,247.79995712000064,247.79995712000064,247.8165598200002,b,['b'],1.6549469000001409,[1.6549469000001409],None,249.84044619999986,None,b,1.6549469000001409,1,1,0.5294117647058824,None,252.42780889999995,None,252.42780889999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
17,0,17,0,,,,,,,,,,2,1,3,z,27,1,2.496959177995529,2.15533949826702,None,254.2331211999999,None,256.3666802200004,256.3666802200004,256.38332832000003,z,['z'],1.8142992000002778,[1.8142992000002778],None,258.38102059999983,None,z,1.8142992000002778,1,1,0.5555555555555556,None,260.8823755000003,None,260.8823755000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
18,0,18,0,,,,,,,,,,1,0,1,b,63,1,4.53337421950507,1.36309078069689,None,262.68321470000046,None,264.0334422200002,264.0334422200002,264.04996172000017,b,['b'],1.7625613999998677,[1.7625613999998677],None,266.0505262000006,None,b,1.7625613999998677,1,1,0.5789473684210527,None,270.5791072000002,None,270.5791072000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
19,0,19,0,,,,,,,,,,1,1,0,z,63,1,2.92731383428727,0.952147612306987,None,272.3831803000003,None,273.3168583200003,273.3168583200003,273.3333280200003,b,['b'],1.559124299999894,[1.559124299999894],None,275.35832540000047,None,b,1.559124299999894,0,0,0.55,None,278.29347719999987,None,278.29347719999987,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
20,0,20,0,,,,,,,,,,0,2,0,b,27,1,3.31929419319838,1.27538462653558,None,280.1003275000003,None,281.3491652199999,281.3491652199999,281.3665397200001,None,[],,,['b'],283.3442677000003,None,b,2.9600560000008045,1,1,0.5714285714285714,None,286.67282500000056,None,286.67282500000056,None,[0.9600560000008045],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
21,0,21,0,,,,,,,,,,3,0,1,z,63,1,2.91303524001082,1.53243550275999,None,288.4831356000004,None,290.00037341999985,290.00037341999985,290.0171931200001,z,['z'],1.185016400000677,[1.185016400000677],None,292.0427372000004,None,z,1.185016400000677,1,1,0.5909090909090909,None,294.96336109999993,None,294.96336109999993,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
22,0,22,0,,,,,,,,,,0,2,0,b,27,1,2.526044641065533,1.95130344756745,None,296.76698250000027,None,298.70023412000035,298.70023412000035,298.71701062,None,[],,,None,300.70486770000025,None,None,[],0,3,0.5652173913043478,None,303.2686328,None,303.2686328,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
23,0,23,0,,,,,,,,,,2,3,2,b,63,1,2.629554641171433,0.80788063606262,None,305.0336360000001,None,305.81737082000006,305.81737082000006,305.8337071200002,None,[],,,['b'],307.8205165999998,None,b,3.109588799999983,1,1,0.5833333333333334,None,310.4441146999998,None,310.4441146999998,None,[1.1095887999999832],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
24,0,24,0,,,,,,,,,,1,1,0,z,63,1,4.77034425507967,1.1243895841892,None,312.25005750000037,None,313.3502351200003,313.3502351200003,313.36705771999993,z,['z'],1.9568818000007013,[1.9568818000007013],None,315.3922872000003,None,z,1.9568818000007013,1,1,0.6,None,320.1620770999998,None,320.1620770999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
25,0,25,0,,,,,,,,,,0,3,2,z,63,1,3.6438386551209,3.24569326556923,None,321.9668493999998,None,325.1837537199998,325.1837537199998,325.20056962000024,None,[],,,['z'],327.18683800000053,None,z,2.5556963999997606,1,1,0.6153846153846154,None,330.83013089999986,None,330.83013089999986,None,[0.5556963999997606],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
26,0,26,0,,,,,,,,,,1,2,0,z,27,1,4.7533305109883095,1.43470440954152,None,332.6343188000001,None,334.0506064199998,334.0506064199998,334.06725491999975,None,[],,,['b'],336.05378720000044,None,b,3.743553100000099,0,0,0.5925925925925926,None,340.81002960000023,None,340.81002960000023,None,[1.7435531000000992],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
27,0,27,0,,,,,,,,,,2,3,2,b,63,1,3.35133458220192,0.77703640172831,None,342.61699170000065,None,343.36702262000006,343.36702262000006,343.3837864200003,None,[],,,['z'],345.3714759000004,None,z,3.655036900000596,0,0,0.5714285714285714,None,348.7219675000006,None,348.7219675000006,None,[1.6550369000005958],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
28,0,28,0,,,,,,,,,,2,3,2,b,63,1,3.68371079902891,1.90743690794447,None,350.53346730000067,None,352.4170956200004,352.4170956200004,352.43391041999973,None,[],,,['b'],354.4229899000002,None,b,2.3351425000000745,1,1,0.5862068965517241,None,358.0946330000006,None,358.0946330000006,None,[0.3351425000000745],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
29,0,29,0,,,,,,,,,,3,3,1,z,27,1,2.433630701072358,0.917519910446003,None,359.90022540000064,None,360.8003014200002,360.8003014200002,360.8170574200002,z,['z'],1.5501876999996966,[1.5501876999996966],None,362.8429365000002,None,z,1.5501876999996966,1,1,0.6,None,365.27925630000027,None,365.27925630000027,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
30,0,30,0,,,,,,,,,,2,0,3,z,9,1,3.02234236141277,1.96568735158996,None,367.0837386000003,None,369.0339027200006,369.0339027200006,369.0505246199999,None,[],,,['z'],371.04047009999977,None,z,2.6899312999994436,1,1,0.6129032258064516,None,374.0644560999999,None,374.0644560999999,None,[0.6899312999994436],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
31,0,31,0,,,,,,,,,,3,1,0,b,63,1,3.3728785608729996,3.1424449555106,None,375.86715660000027,None,378.98377142000015,378.98377142000015,379.0006290199998,b,['b'],1.4645778000003702,[1.4645778000003702],None,381.02694470000006,None,b,1.4645778000003702,1,1,0.625,None,384.4119943000005,None,384.4119943000005,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
32,0,32,0,,,,,,,,,,1,1,0,z,63,1,2.517541937862754,2.6299100644723,None,386.2174027000001,None,388.83393651999984,388.83393651999984,388.8505098200002,z,['z'],1.9063882999998896,[1.9063882999998896],None,390.8762206000001,None,z,1.9063882999998896,1,1,0.6363636363636364,None,393.39549140000054,None,393.39549140000054,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
33,0,33,0,,,,,,,,,,3,1,0,b,63,1,4.46924002178158,0.979776149765883,None,395.20045110000046,None,396.16758952000043,396.16758952000043,396.18417232000036,b,['b'],1.3240427000000636,[1.3240427000000636],None,398.20988020000004,None,b,1.3240427000000636,1,1,0.6470588235294118,None,402.67908700000044,None,402.67908700000044,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
34,0,34,0,,,,,,,,,,0,3,2,z,63,1,4.40017271499661,1.18065738546375,None,404.4844957000005,None,405.65062251999996,405.65062251999996,405.6672008200002,None,[],,,['z'],407.6543521000003,None,z,2.3221009000008053,1,1,0.6571428571428571,None,412.0546123000004,None,412.0546123000004,None,[0.32210090000080527],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
35,0,35,0,,,,,,,,,,1,0,2,b,27,1,2.678526077912375,1.78643585472448,None,413.86747340000056,None,415.6340580200002,415.6340580200002,415.65066921999994,None,[],,,['b'],417.63868940000066,None,b,3.438580600000023,1,1,0.6666666666666666,None,420.31030550000014,None,420.31030550000014,None,[1.438580600000023],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
36,0,36,0,,,,,,,,,,3,1,0,b,63,1,2.666404967794728,1.34668860557497,None,422.1173626,None,423.4507893200006,423.4507893200006,423.46741352000015,b,['b'],1.3764368000001923,[1.3764368000001923],None,425.4952191000002,None,b,1.3764368000001923,1,1,0.6756756756756757,None,428.16224990000046,None,428.16224990000046,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
37,0,37,0,,,,,,,,,,3,3,1,z,27,1,3.2062024266105302,2.49839527409216,None,429.9674633000004,None,432.4507163200004,432.4507163200004,432.46751931999995,z,['z'],1.2723869999999806,[1.2723869999999806],None,434.4942746000006,None,z,1.2723869999999806,1,1,0.6842105263157895,None,437.7133055000004,None,437.7133055000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
38,0,38,0,,,,,,,,,,0,3,2,z,63,1,4.77723667052879,3.4543169006169,None,439.517836,None,442.95092162000026,442.95092162000026,442.9673284200006,None,[],,,['z'],444.9551054000003,None,z,3.0303383999998914,1,1,0.6923076923076923,None,449.7290001000001,None,449.7290001000001,None,[1.0303383999998914],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
39,0,39,0,,,,,,,,,,2,3,1,b,27,1,4.52047235037039,2.96653053743745,None,451.5342758000006,None,454.48426652000023,454.48426652000023,454.50088372000016,b,['b'],1.4694203000008201,[1.4694203000008201],None,456.52655219999997,None,b,1.4694203000008201,1,1,0.7,None,461.0456380000005,None,461.0456380000005,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
40,0,40,0,,,,,,,,,,0,1,2,z,9,1,3.76873691643126,1.60731937853708,None,462.85059570000067,None,464.43413532000056,464.43413532000056,464.45084662000033,z,['z'],1.6037120000000868,[1.6037120000000868],None,466.4762694000001,None,z,1.6037120000000868,1,1,0.7073170731707317,None,470.2447619000004,None,470.2447619000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
41,0,41,0,,,,,,,,,,3,0,1,z,63,0,4.82531807167306,1.53122835510861,None,472.0508983,None,473.5675557200001,473.5675557200001,473.58495912000024,z,['z'],1.6212829000005513,[1.6212829000005513],None,475.61131060000025,None,z,1.6212829000005513,1,0,0.7142857142857143,None,480.44290160000037,None,480.44290160000037,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
42,0,42,0,,,,,,,,,,2,3,2,b,63,1,4.12485271162806,1.12425433982333,None,482.25081110000065,None,483.3513222199998,483.3513222199998,483.3678702200003,None,[],,,['b'],485.35430390000056,None,b,3.1123881000003166,1,1,0.7209302325581395,None,489.4863108999998,None,489.4863108999998,None,[1.1123881000003166],,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
43,0,43,0,,,,,,,,,,1,0,1,b,63,1,2.693348633324513,2.40378712856304,None,491.3010875,None,493.6844645199998,493.6844645199998,493.70099152000046,b,['b'],1.7730739000007816,[1.7730739000007816],None,495.7273212,None,b,1.7730739000007816,1,1,0.7272727272727273,None,498.4283470999999,None,498.4283470999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,500.2343209999999,None,,,,,,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.2178012000004,None,None,505.2178012000004,510.20184060000065,,,,,,,,,,,,,CBC_1033,003,2,3,5,10,0.95,2023-12-13_15h01.20.123,MSI_TV_v3,2022.1.1,60.028117170057875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[1, 3, 0, 2]",0.36363636363636365,0.8181818181818182,0.7272727272727273,1.0,30,1,13,,,,,,,,,,,,
