trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.visual_stim,trials_runs.tactile_stim,trials_runs.correctPair,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_4.started,tactile_4.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,ts_difficulty,visualPair,tactilePair,yesKey,noKey,trials_runs.mean_acc_1stThird,trials_runs.mean_acc_2ndThird,trials_runs.mean_acc_3rdThird,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
14,0,14,0,,,,,,,,,,2,0,1,50,1,3.19303509672656,3.44771472893932,None,211.0102515000017,None,214.44399676000157,214.44399676000157,None,[],['z'],[0.505573499998718],216.45193820000168,None,z,2.505573499998718,0,0,0.6666666666666666,219.67040690000067,None,None,219.67040690000067,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
15,0,15,0,,,,,,,,,,1,2,1,50,1,4.08205346963855,2.711340609857,None,221.47702220000065,None,224.16055336000008,224.16055336000008,b,['b'],None,,226.1650619000011,None,b,1.8293663999975251,1,1,0.6875,230.259404800001,None,None,230.259404800001,None,1.8293663999975251,[1.8293663999975251],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
16,0,16,0,,,,,,,,,,2,0,1,50,1,4.057112590273469,2.46471651569721,None,232.06039360000068,None,234.51067356000075,234.51067356000075,None,[],['b'],[0.5970377999983612],236.51318810000157,None,b,2.597037799998361,1,1,0.7058823529411765,240.58215030000065,None,None,240.58215030000065,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
17,0,17,0,,,,,,,,,,0,2,0,36,1,4.75208449114276,2.41859016397919,None,242.39360490000035,None,244.79364226000015,244.79364226000015,None,[],['z'],[0.11367479999898933],246.79696460000014,None,z,2.1136747999989893,1,1,0.7222222222222222,251.57482550000168,None,None,251.57482550000168,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
18,0,18,0,,,,,,,,,,2,1,0,36,1,3.6791616380244196,2.24098228083631,None,253.37729160000163,None,255.5936139600004,255.5936139600004,None,[],['z'],[0.7176991999986058],257.59586110000055,None,z,2.7176991999986058,1,1,0.7368421052631579,261.289725300001,None,None,261.289725300001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
19,0,19,0,,,,,,,,,,0,0,0,14,1,3.3535975560099702,1.931001549337,None,263.0938548000013,None,265.01063556000065,265.01063556000065,None,[],['b'],[0.3900699999976496],267.00986120000016,None,b,2.3900699999976496,0,0,0.7,270.38976210000146,None,None,270.38976210000146,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
20,0,20,0,,,,,,,,,,1,2,1,50,0,2.096051788593735,2.19546497995913,None,272.1939620000012,None,274.36077226000145,274.36077226000145,None,[],['b'],[0.750541899999007],276.36561280000024,None,b,2.750541899999007,1,0,0.7142857142857143,278.4721584000017,None,None,278.4721584000017,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
21,0,21,0,,,,,,,,,,0,1,1,50,1,2.9608932424063896,0.859460502749755,None,280.27733330000046,None,281.11057616000164,281.11057616000164,None,[],['z'],[0.7353849999999511],283.1192598000016,None,z,2.735384999999951,0,0,0.6818181818181818,286.10458370000015,None,None,286.10458370000015,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
22,0,22,0,,,,,,,,,,1,0,0,36,1,2.435645686656409,1.49618260131236,None,287.9104160000006,None,289.3939389600006,289.3939389600006,None,[],['b'],[0.6396788000001834],291.39898820000053,None,b,2.6396788000001834,0,0,0.6521739130434783,293.8561565,None,None,293.8561565,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
23,0,23,0,,,,,,,,,,2,2,0,14,1,4.79595120749692,2.68012679460483,None,295.6609290000015,None,298.3273369600016,298.3273369600016,None,[],['z'],[0.15768649999881745],300.3265010000014,None,z,2.1576864999988175,1,1,0.6666666666666666,305.12653220000175,None,None,305.12653220000175,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
24,0,24,0,,,,,,,,,,0,1,1,50,1,2.755584162388418,2.93253104700369,None,306.9273430000012,None,309.8443419600013,309.8443419600013,None,[],['z'],[0.48822829999880923],311.8481195000004,None,z,2.4882282999988092,0,0,0.64,314.6221910000004,None,None,314.6221910000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
25,0,25,0,,,,,,,,,,1,2,1,50,1,4.85706913915242,3.093067417437,None,316.42758570000115,None,319.49405186000024,319.49405186000024,None,[],['b'],[0.09956669999883161],321.49962740000046,None,b,2.0995666999988316,1,1,0.6538461538461539,326.37454230000003,None,None,326.37454230000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
26,0,26,0,,,,,,,,,,2,1,0,36,1,2.070770331037005,1.1680331695907,None,328.1759535000001,None,329.3273572600016,329.3273572600016,None,[],['z'],[1.7027514000001247],331.3314278000016,None,z,3.7027514000001247,1,1,0.6666666666666666,333.40958560000036,None,None,333.40958560000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
27,0,27,0,,,,,,,,,,0,2,0,36,1,2.0691390047117237,0.767372347918183,None,335.2106386000014,None,335.9600554600007,335.9600554600007,z,['z'],None,,337.9569474000018,None,z,1.9359496999986732,1,1,0.6785714285714286,340.04044050000084,None,None,340.04044050000084,None,1.9359496999986732,[1.9359496999986732],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
28,0,28,0,,,,,,,,,,2,1,0,36,1,3.08399219778019,0.886051557539332,None,341.84433250000075,None,342.71091326000044,342.71091326000044,None,[],['b'],[1.06597839999813],344.71615660000134,None,b,3.06597839999813,0,0,0.6551724137931034,347.8209499000004,None,None,347.8209499000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
29,0,29,0,,,,,,,,,,1,2,1,50,1,3.35750049552731,1.49331160364633,None,349.62752790000013,None,351.0943407600013,351.0943407600013,None,[],['b'],[0.062131099999533035],353.0940831000007,None,b,2.062131099999533,1,1,0.6666666666666666,356.45979180000177,None,None,356.45979180000177,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
30,0,30,0,,,,,,,,,,0,0,0,14,1,4.18755802100366,2.71666458349534,None,358.2610908000006,None,360.96100316000104,360.96100316000104,None,[],['z'],[1.2447365999978501],362.9648887000003,None,z,3.24473659999785,1,1,0.6774193548387096,367.1743443000014,None,None,367.1743443000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
31,0,31,0,,,,,,,,,,1,1,0,14,1,3.0795770157756097,0.872854310065634,None,368.97780440000133,None,369.82763016000047,369.82763016000047,z,['z'],None,,371.8240510000014,None,z,1.8083023999988654,1,1,0.6875,374.92402220000076,None,None,374.92402220000076,None,1.8083023999988654,[1.8083023999988654],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
32,0,32,0,,,,,,,,,,2,0,1,50,1,2.269747919971076,1.14006717102905,None,376.72714540000015,None,377.8442367600006,377.8442367600006,None,[],['b'],[1.8872716999994736],379.84923340000023,None,b,3.8872716999994736,1,1,0.696969696969697,382.12680640000144,None,None,382.12680640000144,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
33,0,33,0,,,,,,,,,,0,2,0,36,1,2.8965037234387068,0.864984636888209,None,383.92762590000166,None,384.77653066000005,384.77653066000005,None,[],['z'],[0.7313052999979845],386.7725897,None,z,2.7313052999979845,1,1,0.7058823529411765,389.67658310000115,None,None,389.67658310000115,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
34,0,34,0,,,,,,,,,,2,0,1,50,1,3.00616914487701,2.99272735241982,None,391.47753340000054,None,394.4440025600003,394.4440025600003,None,[],['z'],[0.13754029999836348],396.4494115000016,None,z,2.1375402999983635,0,0,0.6857142857142857,399.47162410000055,None,None,399.47162410000055,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
35,0,35,0,,,,,,,,,,0,2,0,36,1,4.89745263827305,2.2926827756088,None,401.27770640000017,None,403.5441340600015,403.5441340600015,None,[],None,,405.54914870000175,None,None,[],0,3,0.6666666666666666,410.46322060000057,None,['b'],410.46322060000057,None,,,[1.2653063999987353],,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
36,0,36,0,,,,,,,,,,1,0,0,36,1,3.0109893695593497,2.96697800987238,None,412.2613065000005,None,415.21066706000113,415.21066706000113,None,[],['z'],[0.7148908999988635],417.2052627000012,None,z,2.7148908999988635,1,1,0.6756756756756757,420.2293537000005,None,None,420.2293537000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
37,0,37,0,,,,,,,,,,0,1,1,50,1,3.8873543302872697,3.25187717164471,None,422.04450670000006,None,425.2781566600012,425.2781566600012,z,['z'],None,,427.28086840000105,None,z,1.7591731999982585,0,0,0.6578947368421053,431.1890430000003,None,None,431.1890430000003,None,1.7591731999982585,[1.7591731999982585],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
38,0,38,0,,,,,,,,,,1,0,0,36,1,3.22645636662535,1.90695111352951,None,432.9945895000001,None,434.8778790600014,434.8778790600014,z,['z'],None,,436.8816844000012,None,z,1.320100299997648,1,1,0.6666666666666666,440.1238583000013,None,None,440.1238583000013,None,1.320100299997648,[1.320100299997648],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
39,0,39,0,,,,,,,,,,0,1,1,50,0,2.143942873030107,3.19646747994707,None,441.92782100000113,None,445.1112228600001,445.1112228600001,z,['z'],None,,447.1164587000003,None,z,1.264120699999694,0,1,0.65,449.2739681000003,None,None,449.2739681000003,None,1.264120699999694,[1.264120699999694],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
40,0,40,0,,,,,,,,,,1,2,1,50,1,2.0935163976022517,1.52074017648695,None,451.0767448000006,None,452.5777442600016,452.5777442600016,z,['z'],None,,454.5810852000013,None,z,1.36752179999894,0,0,0.6341463414634146,456.6879837000015,None,None,456.6879837000015,None,1.36752179999894,[1.36752179999894],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
41,0,41,0,,,,,,,,,,2,0,1,50,1,2.533372966674614,2.55132244875705,None,458.49489690000155,None,461.0278828600009,461.0278828600009,z,['z'],None,,463.0319694000009,None,z,1.4703235999986646,0,0,0.6190476190476191,465.5880046000002,None,None,465.5880046000002,None,1.4703235999986646,[1.4703235999986646],,,,,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,467.39478470000176,None,,,,,,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3948784000004,None,None,472.3948784000004,None,,,,,,,,,,,,CBC_1062,2,4,3,1,15,0.95,2024-02-17_11h44.12.042,MSI_TV_v1,2022.1.1,60.00880929326115,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard,"[0, 1, 2, 3]","[1, 2, 0]",b,z,0.7142857142857143,0.6428571428571429,0.5,26,1,15,,,,,,,,,,,,
